,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
3,3,2021,2,2,no_error,"1975421260
",1975421260,,"
with open(""input.txt"", ""r"") as f:
    commands = [line.strip() for line in f.readlines()]

horizontal_position = 0
depth = 0
aim = 0

for command in commands:
    direction, value = command.split()
    value = int(value)

    if direction == ""forward"":
        horizontal_position += value
        depth += aim * value
    elif direction == ""down"":
        aim += value
    elif direction == ""up"":
        aim -= value

print(horizontal_position * depth)
",0.0
6,6,2021,3,1,runtime_error,,3549854,"  File ""/tmp/tmp__fdufg1/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    lines = f.readlines()

# Get the length of the binary numbers
num_bits = len(lines[0].strip())

# Initialize the gamma and epsilon rates to 0
gamma_rate = 0
epsilon_rate = 0

# For each bit position
for i in range(num_bits):
    # Count the number of 1s and 0s in the current bit position
    num_ones = 0
    num_zeros = 0
    for line in lines:
        if line[i] == '1':
            num_ones += 1
        else:
            num_zeros += 1

    # If there are more 1s than 0s, set the gamma rate bit to 1, otherwise set it to 0
    if num_ones > num_zeros:
        gamma_rate |= (1 << (num_bits - i - 1))
    else:
        epsilon_rate |= (1 << (num_bits - i - 1))

# Calculate the power consumption
power_consumption = gamma_rate * epsilon",2.0
7,7,2021,3,2,part1_failed,,3765399,,,
8,8,2021,4,1,runtime_error,,49860,"Traceback (most recent call last):
  File ""/tmp/tmptnamj_qi/tmp.py"", line 24, in <module>
    if check_board(board):
  File ""/tmp/tmptnamj_qi/tmp.py"", line 8, in check_board
    if all(board[row][col] == -1 for col in range(5)):
  File ""/tmp/tmptnamj_qi/tmp.py"", line 8, in <genexpr>
    if all(board[row][col] == -1 for col in range(5)):
IndexError: list index out of range
","
with open('input.txt') as f:
    numbers = [int(x) for x in f.readline().split(',')]
    boards = [list(map(int, line.split())) for line in f.readlines()]

def check_board(board):
    for row in range(5):
        if all(board[row][col] == -1 for col in range(5)):
            return True
    for col in range(5):
        if all(board[row][col] == -1 for row in range(5)):
            return True
    return False

def score_board(board):
    return sum(sum(x for x in row if x != -1) for row in board)

for number in numbers:
    for board in boards:
        for i, row in enumerate(board):
            for j, col in enumerate(row):
                if col == number:
                    board[i][j] = -1
        if check_board(board):
            print(score_board(board) * number)
            exit()
",2.0
9,9,2021,4,2,part1_failed,,24628,,,
10,10,2021,5,1,runtime_error,,6710,"  File ""/tmp/tmpotg856a7/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    lines = [line.strip() for line in f.readlines()]

    # Parse the input into a list of line segments
    line_segments = []
    for line in lines:
        x1, y1, x2, y2 = map(int, line.split(' -> '))
        line_segments.append([(x1, y1), (x2, y2)])

    # Find all the points where at least two lines overlap
    overlaps = set()
    for line_segment1 in line_segments:
        for line_segment2 in line_segments:
            if line_segment1 != line_segment2 and (
                line_segment1[0][0] == line_segment2[0][0] or
                line_segment1[0][1] == line_segment2[0][1] or
                line_segment1[1][0] == line_segment2[1][0] or
                line_segment1[1][1] == line_segment2[1][1]
            ):
                overlaps.add(line",2.0
11,11,2021,5,2,part1_failed,,20121,,,
12,12,2021,6,1,no_error,"380243
",380243,,"
with open('input.txt') as f:
    timers = [int(x) for x in f.read().split(',')]

for _ in range(80):
    new_fish = 0
    for i, timer in enumerate(timers):
        if timer == 0:
            new_fish += 1
            timers[i] = 6
        else:
            timers[i] -= 1
    timers.extend([8] * new_fish)

print(len(timers))
",0.0
13,13,2021,6,2,timeout_error,,1708791884591,TIMEOUT,"
with open('input.txt') as f:
    timers = [int(x) for x in f.read().split(',')]

for _ in range(256):
    new_fish = 0
    for i, timer in enumerate(timers):
        if timer == 0:
            new_fish += 1
            timers[i] = 6
        else:
            timers[i] -= 1
    timers.extend([8] * new_fish)

print(len(timers))
",2.0
14,14,2021,7,1,wrong_output,"97164301.0
",344297,,"
with open('input.txt') as f:
    positions = [int(x) for x in f.read().split(',')]

min_fuel = float('inf')
for i in range(min(positions), max(positions) + 1):
    fuel = 0
    for position in positions:
        fuel += abs(position - i) * (abs(position - i) + 1) / 2
    min_fuel = min(min_fuel, fuel)

print(min_fuel)
",2.0
15,15,2021,7,2,part1_failed,,97164301,,,
16,16,2021,8,1,no_error,"440
",440,,"
with open('input.txt') as f:
    count = 0
    for line in f:
        patterns, output = line.split('|')
        patterns = patterns.split()
        output = output.split()
        for digit in output:
            if len(digit) in [2, 4, 3, 7]:
                count += 1
    print(count)
",0.0
17,17,2021,8,2,runtime_error,,1046281,"  File ""/tmp/tmplfe1lyyq/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    total = 0
    for line in f:
        patterns, output = line.split('|')
        patterns = patterns.split()
        output = output.split()
        # Find the unique signal patterns for each digit
        digit_patterns = {}
        for pattern in patterns:
            if len(pattern) == 2:
                digit_patterns[1] = pattern
            elif len(pattern) == 3:
                digit_patterns[7] = pattern
            elif len(pattern) == 4:
                digit_patterns[4] = pattern
            elif len(pattern) == 7:
                digit_patterns[8] = pattern
        # Find the signal patterns for digits 2, 3, 5
        for pattern in patterns:
            if len(pattern) == 5:
                if all(char in pattern for char in digit_patterns[1]):
                    digit_patterns[3] = pattern
                elif all(char in pattern for char in digit_patterns[4]):
                    digit_patterns[5] = pattern
                else:
",2.0
18,18,2021,9,1,no_error,"462
",462,,"
with open('input.txt') as f:
    heightmap = [list(map(int, line.strip())) for line in f]

    low_points = []
    for i in range(len(heightmap)):
        for j in range(len(heightmap[i])):
            if all(heightmap[i][j] < heightmap[x][y] for x, y in [(i-1, j), (i+1, j), (i, j-1), (i, j+1)] if 0 <= x < len(heightmap) and 0 <= y < len(heightmap[i])):
                low_points.append((i, j))

    print(sum(heightmap[i][j] + 1 for i, j in low_points))
",0.0
19,19,2021,9,2,runtime_error,,1397760,"  File ""/tmp/tmpmoxuehok/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    heightmap = [list(map(int, line.strip())) for line in f]

    low_points = []
    for i in range(len(heightmap)):
        for j in range(len(heightmap[i])):
            if all(heightmap[i][j] < heightmap[x][y] for x, y in [(i-1, j), (i+1, j), (i, j-1), (i, j+1)] if 0 <= x < len(heightmap) and 0 <= y < len(heightmap[i])):
                low_points.append((i, j))

    basins = []
    for low_point in low_points:
        basin = set()
        basin.add(low_point)
        to_check = [low_point]
        while to_check:
            i, j = to_check.pop()
            for x, y in [(i-1, j), (i+1, j), (i, j-1), (i, j+1)]:
                ",2.0
20,20,2021,10,1,runtime_error,,299793,"  File ""/tmp/tmp5btkh4ro/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_corrupted(line):
    stack = []
    for char in line:
        if char in '{[(<':
            stack.append(char)
        else:
            if not stack:
                return char
            if char == ')' and stack[-1] == '(':
                stack.pop()
            elif char == ']' and stack[-1] == '[':
                stack.pop()
            elif char == '}' and stack[-1] == '{':
                stack.pop()
            elif char == '>' and stack[-1] == '<':
                stack.pop()
            else:
                return char
    return None

def get_score(char):
    if char == ')':
        return 3
    elif char == ']':
        return 57
    elif char == '}':
        return 1197
    elif char == '>':
        return 25137
    else:
        return 0

with open('input.txt') as f:
    lines = f.readlines()

corrupted_lines = []
for line in lines:
    ",2.0
21,21,2021,10,2,part1_failed,,3654963618,,,
22,22,2021,11,1,runtime_error,,1793,"  File ""/tmp/tmp6crjzjv3/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    grid = [list(map(int, line.strip())) for line in f.readlines()]

def flash(grid, i, j):
    if grid[i][j] > 9:
        grid[i][j] = 0
        for x in range(max(0, i-1), min(len(grid), i+2)):
            for y in range(max(0, j-1), min(len(grid[0]), j+2)):
                if grid[x][y] != 0:
                    grid[x][y] += 1
                    flash(grid, x, y)

def step(grid):
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            grid[i][j] += 1

    for i in range(len(grid)):
        for j in range(len(grid[0])):
            flash(grid, i, j)

    return sum(sum(row) for row in grid)

total_flashes = 0
for _ in",2.0
23,23,2021,11,2,part1_failed,,247,,,
24,24,2021,12,1,runtime_error,,3887,"Traceback (most recent call last):
  File ""/tmp/tmpnabr3xpg/tmp.py"", line 30, in <module>
    print(count_paths(connections))
  File ""/tmp/tmpnabr3xpg/tmp.py"", line 25, in count_paths
    return dfs('start', set(), [])
  File ""/tmp/tmpnabr3xpg/tmp.py"", line 20, in dfs
    count += dfs(next_cave, visited, path)
  File ""/tmp/tmpnabr3xpg/tmp.py"", line 20, in dfs
    count += dfs(next_cave, visited, path)
  File ""/tmp/tmpnabr3xpg/tmp.py"", line 20, in dfs
    count += dfs(next_cave, visited, path)
  [Previous line repeated 5 more times]
  File ""/tmp/tmpnabr3xpg/tmp.py"", line 21, in dfs
    visited.remove(cave)
KeyError: 'QI'
","
from collections import defaultdict

def count_paths(connections):
    graph = defaultdict(list)
    for connection in connections:
        cave1, cave2 = connection.split('-')
        graph[cave1].append(cave2)
        graph[cave2].append(cave1)

    def dfs(cave, visited, path):
        if cave == 'end':
            return 1
        if cave in visited and cave.islower():
            return 0
        visited.add(cave)
        path.append(cave)
        count = 0
        for next_cave in graph[cave]:
            count += dfs(next_cave, visited, path)
        visited.remove(cave)
        path.pop()
        return count

    return dfs('start', set(), [])

if __name__ == '__main__':
    with open('input.txt') as f:
        connections = [line.strip() for line in f]
    print(count_paths(connections))
",2.0
25,25,2021,12,2,part1_failed,,104834,,,
26,26,2021,13,1,wrong_output,"853
",712,,"
with open('input.txt') as f:
    dots, folds = f.read().split('\n\n')
    dots = set(tuple(map(int, dot.split(','))) for dot in dots.splitlines())
    folds = [(axis, int(n)) for axis, n in (fold.split('=') for fold in folds.splitlines())]

for axis, n in folds:
    new_dots = set()
    for x, y in dots:
        if axis == 'x' and x > n:
            new_dots.add((2 * n - x, y))
        elif axis == 'y' and y > n:
            new_dots.add((x, 2 * n - y))
        else:
            new_dots.add((x, y))
    dots = new_dots

print(len(dots))
",2.0
27,27,2021,13,2,part1_failed,,BLHFJPJF,,,
28,28,2021,14,1,no_error,"2233
",2233,,"
with open('input.txt') as f:
    template, rules = f.read().split('\n\n')

rules = {rule.split(' -> ')[0]: rule.split(' -> ')[1] for rule in rules.split('\n')}

for _ in range(10):
    new_template = ''
    for i in range(len(template) - 1):
        new_template += template[i] + rules[template[i:i+2]]
    new_template += template[-1]
    template = new_template

counts = {}
for char in template:
    counts[char] = counts.get(char, 0) + 1

print(max(counts.values()) - min(counts.values()))
",0.0
29,29,2021,14,2,timeout_error,,2884513602164,TIMEOUT,"
with open('input.txt') as f:
    template, rules = f.read().split('\n\n')

rules = {rule.split(' -> ')[0]: rule.split(' -> ')[1] for rule in rules.split('\n')}

for _ in range(40):
    new_template = ''
    for i in range(len(template) - 1):
        new_template += template[i] + rules[template[i:i+2]]
    new_template += template[-1]
    template = new_template

counts = {}
for char in template:
    counts[char] = counts.get(char, 0) + 1

print(max(counts.values()) - min(counts.values()))
",2.0
30,30,2021,15,1,wrong_output,"424
",423,,"
with open('input.txt') as f:
    cave = [list(map(int, line.strip())) for line in f]

n, m = len(cave), len(cave[0])

dp = [[0] * m for _ in range(n)]
dp[0][0] = cave[0][0]

for i in range(1, n):
    dp[i][0] = dp[i-1][0] + cave[i][0]

for j in range(1, m):
    dp[0][j] = dp[0][j-1] + cave[0][j]

for i in range(1, n):
    for j in range(1, m):
        dp[i][j] = min(dp[i-1][j], dp[i][j-1]) + cave[i][j]

print(dp[n-1][m-1])
",2.0
31,31,2021,15,2,part1_failed,,2778,,,
32,32,2021,16,1,runtime_error,,947,"  File ""/tmp/tmph2f8hh08/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def parse_packet(hex_string):
    version = int(hex_string[:3], 16)
    type_id = int(hex_string[3:6], 16)

    if type_id == 4:  # literal value packet
        value = 0
        i = 6
        while True:
            group = hex_string[i:i+5]
            value = (value << 4) | int(group[1:], 16)
            i += 5
            if group[0] == '0':
                break
        return version, value, i

    else:  # operator packet
        length_type_id = hex_string[6]
        sub_packets = []
        if length_type_id == '0':  # 15-bit sub-packet length
            length = int(hex_string[7:22], 16)
            i = 22
            while i < 22 + length:
                sub_version, sub_value, sub_length = parse_packet(hex_string[i:])",2.0
33,33,2021,16,2,part1_failed,,660797830937,,,
34,34,2021,17,1,wrong_output,"0
",8646,,"
import re

with open(""input.txt"") as f:
    line = f.readline()

match = re.match(r""target area: x=([-]?\d+)..([-]?\d+), y=([-]?\d+)..([-]?\d+)"", line)
x_min, x_max, y_min, y_max = map(int, match.groups())

max_y = 0
for x_vel in range(1, x_max + 1):
    for y_vel in range(y_min, abs(y_min) + 1):
        x, y = 0, 0
        while x <= x_max and y >= y_min:
            if x_min <= x <= x_max and y_min <= y <= y_max:
                max_y = max(max_y, y)
                break
            x += x_vel
            y += y_vel
            x_vel -= 1 if x_vel > 0 else 0
            y_vel -= 1

print(max_y)
",2.0
35,35,2021,17,2,part1_failed,,5945,,,
36,36,2021,18,1,runtime_error,,4184,"  File ""/tmp/tmpufr_rnot/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def explode(snailfish_number):
    for i, pair in enumerate(snailfish_number):
        if isinstance(pair, list) and len(pair) == 4:
            # Get the leftmost regular number to the left of the exploding pair
            left_regular_number = None
            for j in range(i - 1, -1, -1):
                if isinstance(snailfish_number[j], int):
                    left_regular_number = snailfish_number[j]
                    break

            # Get the rightmost regular number to the right of the exploding pair
            right_regular_number = None
            for j in range(i + 2, len(snailfish_number)):
                if isinstance(snailfish_number[j], int):
                    right_regular_number = snailfish_number[j]
                    break

            # Add the left and right regular numbers to the exploding pair
            if left_regular_number is not None:
                snailfish_number[i - 1] += pair[0]
            if right_regular_number is not None:
                snailfish_number[",2.0
37,37,2021,18,2,part1_failed,,4731,,,
38,38,2021,19,1,runtime_error,,405,"  File ""/tmp/tmpylp82g8m/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict, namedtuple
from itertools import combinations

Point = namedtuple('Point', 'x y z')

def parse_input(filename):
    scanners = defaultdict(list)
    with open(filename) as f:
        for line in f:
            line = line.strip()
            if line.startswith('--- scanner'):
                scanner_num = int(line.split()[2])
            elif line:
                x, y, z = map(int, line.split(','))
                scanners[scanner_num].append(Point(x, y, z))
    return scanners

def find_overlaps(scanners):
    overlaps = defaultdict(set)
    for scanner1, beacons1 in scanners.items():
        for scanner2, beacons2 in scanners.items():
            if scanner1 == scanner2:
                continue
            for beacon1 in beacons1:
                for beacon2 in beacons2:
                    diff = Point(beacon1.x - beacon2.x,
                                 beacon1.y - beacon2.y,
                                 beacon1.z - beacon2.z",2.0
39,39,2021,19,2,part1_failed,,12306,,,
40,40,2021,20,1,runtime_error,,5682,"  File ""/tmp/tmpqo8n5g3m/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    algorithm = f.readline().strip()
    image = [line.strip() for line in f.readlines()]

def enhance(image, algorithm):
    new_image = []
    for i in range(-1, len(image) + 1):
        new_row = []
        for j in range(-1, len(image[0]) + 1):
            binary = ''
            for di in range(-1, 2):
                for dj in range(-1, 2):
                    if i + di < 0 or i + di >= len(image) or j + dj < 0 or j + dj >= len(image[0]):
                        binary += '0'
                    else:
                        binary += '1' if image[i + di][j + dj] == '#' else '0'
            new_row.append('#' if algorithm[int(binary, 2)] == '#' else '.')
        new_image.append(new_row)
    return new_image

for _ in range(50):
    image = enhance(image, algorithm",2.0
41,41,2021,20,2,part1_failed,,17628,,,
42,42,2021,21,1,runtime_error,,504972,"  File ""/tmp/tmp1qxlko30/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    p1_start = int(f.readline().split()[4])
    p2_start = int(f.readline().split()[4])

p1_score = 0
p2_score = 0
p1_pos = p1_start
p2_pos = p2_start
die = 1
rolls = 0

while p1_score < 1000 and p2_score < 1000:
    p1_roll = die + (die + 1) + (die + 2)
    die += 3
    if die > 100:
        die = 1
    rolls += 3
    p1_pos += p1_roll
    if p1_pos > 10:
        p1_pos -= 10
    p1_score += p1_pos

    p2_roll = die + (die + 1) + (die + 2)
    die += 3
    if die > 100:
        die = 1
",2.0
43,43,2021,21,2,part1_failed,,446968027750017,,,
44,44,2021,22,1,runtime_error,,600458,"  File ""/tmp/tmpgwqfd922/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import numpy as np

# Read input
with open(""input.txt"") as f:
    steps = [line.strip().split("" "") for line in f.readlines()]

# Initialize grid
grid = np.zeros((101, 101, 101), dtype=bool)

# Process steps
for step in steps:
    command, x_range, y_range, z_range = step
    x_start, x_end = [int(x) for x in x_range.split("".."")]
    y_start, y_end = [int(y) for y in y_range.split("".."")]
    z_start, z_end = [int(z) for z in z_range.split("".."")]

    if command == ""on"":
        grid[x_start+50:x_end+51, y_start+50:y_end+51, z_start+50:z_end+51] = True
    else:
        grid[x_start+50:x_end+51, y_start",2.0
45,45,2021,22,2,part1_failed,,1334275219162622,,,
46,46,2021,23,1,runtime_error,,19019,"  File ""/tmp/tmp9papo3yw/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict, deque
from itertools import product

# Read input
with open(""input.txt"") as f:
    lines = f.readlines()

# Parse input
grid = []
for line in lines:
    grid.append(list(line.strip()))

# Define amphipod types
amphipods = {""A"": 1, ""B"": 10, ""C"": 100, ""D"": 1000}

# Define room positions
rooms = {""A"": 2, ""B"": 4, ""C"": 6, ""D"": 8}

# Define hallway positions
hallway = [0, 1, 3, 5, 7, 9, 10]

# Create a dictionary to store the energy cost of each move
energy_cost = {}
for amphipod, cost in amphipods.items():
    for i in range(11):
        energy_cost[(amphipod, i)] = cost

# Create a dictionary to store the possible moves for each amphipod
possible_moves = {}
for amphipod, room in rooms.items():
    for",2.0
47,47,2021,23,2,part1_failed,,47533,,,
48,48,2021,24,1,runtime_error,,49917929934999,"  File ""/tmp/tmpssl4bkke/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def inp(a):
    with open('input.txt') as f:
        return int(f.readline())

def add(a, b):
    return a + b

def mul(a, b):
    return a * b

def div(a, b):
    return a // b

def mod(a, b):
    return a % b

def eql(a, b):
    return 1 if a == b else 0

def monad(model_number):
    w, x, y, z = 0, 0, 0, 0
    for instruction in instructions:
        op, a, b = instruction.split()
        if op == 'inp':
            w = inp(a)
        elif op == 'add':
            a = int(a)
            b = int(b)
            if a == 'w':
                w += b
            elif a == 'x':
                x += b
            elif a == 'y':
                y += b
            elif a == 'z':
                z += b
        elif op == 'mul':
",2.0
49,49,2021,24,2,part1_failed,,11911316711816,,,
50,50,2021,25,1,runtime_error,,489,"  File ""/tmp/tmp3wjuz7yf/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    grid = [list(line.strip()) for line in f]

width = len(grid[0])
height = len(grid)

def move_east(grid):
    for i in range(height):
        for j in range(width):
            if grid[i][j] == '>':
                if grid[i][(j + 1) % width] == '.':
                    grid[i][j] = '.'
                    grid[i][(j + 1) % width] = '>'

def move_south(grid):
    for i in range(height):
        for j in range(width):
            if grid[i][j] == 'v':
                if grid[i + 1][j] == '.':
                    grid[i][j] = '.'
                    grid[i + 1][j] = 'v'

def print_grid(grid):
    for row in grid:
        print(''.join(row))

step = 0
while True:
    move_east(grid)
    move_south(",2.0
51,51,2021,25,2,part1_failed,,,,,
52,52,2022,1,1,no_error,"70116
",70116,,"
with open('input.txt', 'r') as f:
    elves = f.read().split('\n\n')

calories = [sum(map(int, elf.split())) for elf in elves]

print(max(calories))
",0.0
53,53,2022,1,2,no_error,"206582
",206582,,"
with open('input.txt', 'r') as f:
    elves = f.read().split('\n\n')

calories = [sum(map(int, elf.split())) for elf in elves]

calories.sort(reverse=True)

print(sum(calories[:3]))
",0.0
56,56,2022,2,1,no_error,"12276
",12276,,"
with open('input.txt', 'r') as f:
    lines = f.readlines()

# Initialize the score
score = 0

# Iterate over the lines
for line in lines:
    # Split the line into the opponent's move and your recommended move
    opponent_move, your_move = line.split()

    # Calculate the score for the round
    if opponent_move == 'A':
        if your_move == 'X':
            score += 4
        elif your_move == 'Y':
            score += 8
        else:
            score += 3
    elif opponent_move == 'B':
        if your_move == 'X':
            score += 1
        elif your_move == 'Y':
            score += 5
        else:
            score += 9
    else:
        if your_move == 'X':
            score += 7
        elif your_move == 'Y':
            score += 2
        else:
            score += 6

# Print the total score
print(score)
",0.0
57,57,2022,2,2,no_error,"9975
",9975,,"
with open('input.txt', 'r') as f:
    lines = f.readlines()

# Initialize the score
score = 0

# Iterate over the lines
for line in lines:
    # Split the line into the opponent's move and the desired outcome
    opponent_move, desired_outcome = line.split()

    # Calculate the score for the round
    if opponent_move == 'A':
        if desired_outcome == 'X':
            score += 3
        elif desired_outcome == 'Y':
            score += 4
        else:
            score += 8
    elif opponent_move == 'B':
        if desired_outcome == 'X':
            score += 1
        elif desired_outcome == 'Y':
            score += 5
        else:
            score += 9
    else:
        if desired_outcome == 'X':
            score += 2
        elif desired_outcome == 'Y':
            score += 6
        else:
            score += 7

# Print the total score
print(score)
",0.0
60,60,2022,3,1,runtime_error,,8053,"Traceback (most recent call last):
  File ""/tmp/tmp2abng88n/tmp.py"", line 19, in <module>
    common_item = find_common_item(rucksack)
  File ""/tmp/tmp2abng88n/tmp.py"", line 12, in find_common_item
    compartment1, compartment2 = rucksack.split('\n')
ValueError: not enough values to unpack (expected 2, got 1)
","
with open('input.txt') as f:
    rucksacks = f.read().splitlines()

def get_priority(item):
    if item.islower():
        return ord(item) - ord('a') + 1
    else:
        return ord(item) - ord('A') + 27

def find_common_item(rucksack):
    compartment1, compartment2 = rucksack.split('\n')
    for item in compartment1:
        if item in compartment2:
            return item

total_priority = 0
for rucksack in rucksacks:
    common_item = find_common_item(rucksack)
    total_priority += get_priority(common_item)

print(total_priority)
",2.0
61,61,2022,3,2,part1_failed,,2425,,,
62,62,2022,4,1,no_error,"441
",441,,"
with open('input.txt', 'r') as f:
    pairs = [line.strip().split(',') for line in f.readlines()]

count = 0
for pair in pairs:
    first_range = [int(x) for x in pair[0].split('-')]
    second_range = [int(x) for x in pair[1].split('-')]

    if (first_range[0] <= second_range[0] and first_range[1] >= second_range[1]) or (second_range[0] <= first_range[0] and second_range[1] >= first_range[1]):
        count += 1

print(count)
",0.0
63,63,2022,4,2,no_error,"861
",861,,"
with open('input.txt', 'r') as f:
    pairs = [line.strip().split(',') for line in f.readlines()]

count = 0
for pair in pairs:
    first_range = [int(x) for x in pair[0].split('-')]
    second_range = [int(x) for x in pair[1].split('-')]

    if (first_range[0] <= second_range[1] and first_range[1] >= second_range[0]) or (second_range[0] <= first_range[1] and second_range[1] >= first_range[0]):
        count += 1

print(count)
",0.0
66,66,2022,5,1,runtime_error,,FCVRLMVQP,"Traceback (most recent call last):
  File ""/tmp/tmpvfwlxtng/tmp.py"", line 8, in <module>
    moves = [list(map(int, move.split())) for move in moves.splitlines()]
  File ""/tmp/tmpvfwlxtng/tmp.py"", line 8, in <listcomp>
    moves = [list(map(int, move.split())) for move in moves.splitlines()]
ValueError: invalid literal for int() with base 10: 'move'
","
import re

with open('input.txt') as f:
    stacks, moves = f.read().split('\n\n')

stacks = [list(reversed(stack)) for stack in re.findall(r'\[([A-Z])\]', stacks)]
moves = [list(map(int, move.split())) for move in moves.splitlines()]

for move in moves:
    count, source, dest = move
    for _ in range(count):
        stacks[dest - 1].append(stacks[source - 1].pop())

print(''.join(stack[-1] for stack in stacks))
",2.0
67,67,2022,5,2,part1_failed,,RWLWGJGFD,,,
68,68,2022,6,1,no_error,"1109
",1109,,"
with open('input.txt', 'r') as f:
    data = f.read()

for i in range(len(data) - 3):
    if len(set(data[i:i+4])) == 4:
        print(i + 4)
        break
",0.0
69,69,2022,6,2,no_error,"3965
",3965,,"
with open('input.txt', 'r') as f:
    data = f.read()

for i in range(len(data) - 13):
    if len(set(data[i:i+14])) == 14:
        print(i + 14)
        break
",0.0
72,72,2022,7,1,runtime_error,,1443806,"  File ""/tmp/tmp_aath4fo/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
total_size = 0

with open(""input.txt"", ""r"") as f:
    lines = f.readlines()

current_dir = ""/""
dir_sizes = {}

for line in lines:
    if line.startswith(""$ cd""):
        # Change directory
        new_dir = line.split("" "")[2]
        if new_dir == "".."":
            # Go up one directory
            current_dir = ""/"".join(current_dir.split(""/"")[:-1])
        else:
            # Go down one directory
            current_dir = current_dir + ""/"" + new_dir
    elif line.startswith(""$ ls""):
        # List directory contents
        for line in lines[lines.index(line) + 1:]:
            if line.startswith(""dir""):
                # Add directory to list of directories
                dir_sizes[current_dir + ""/"" + line.split("" "")[1]] = 0
            else:
                # Add file size to total size
                total_size += int(line.split("" "")[0])

# Calculate total size of all directories that have a total size of at most 10",2.0
73,73,2022,7,2,part1_failed,,942298,,,
74,74,2022,8,1,wrong_output,"1025
",1807,,"
with open('input.txt') as f:
    grid = [list(map(int, line.strip())) for line in f]

visible = 0
for i in range(len(grid)):
    for j in range(len(grid[0])):
        if all(grid[i][k] < grid[i][j] for k in range(j)) or \
           all(grid[k][j] < grid[i][j] for k in range(i)):
            visible += 1

print(visible)
",2.0
75,75,2022,8,2,part1_failed,,480000,,,
76,76,2022,9,1,runtime_error,,6087,"  File ""/tmp/tmpu_3nijx_/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    lines = f.readlines()

# Initialize the head and tail positions
head = [0, 0]
tail = [0, 0]

# Set visited to keep track of the positions visited by the tail
visited = set()
visited.add(tuple(tail))

# Iterate over the lines
for line in lines:
    # Get the direction and number of steps
    direction, steps = line.split()
    steps = int(steps)

    # Move the head in the given direction
    if direction == 'U':
        head[1] += steps
    elif direction == 'D':
        head[1] -= steps
    elif direction == 'L':
        head[0] -= steps
    elif direction == 'R':
        head[0] += steps

    # Move the tail to follow the head
    while not is_adjacent(head, tail):
        if head[0] > tail[0]:
            tail[0] += 1
        elif head[0] < tail[0]:
            tail[0] -= 1
        if",2.0
77,77,2022,9,2,part1_failed,,2493,,,
78,78,2022,10,1,wrong_output,"15020
",15360,,"
with open('input.txt') as f:
    instructions = [line.strip() for line in f.readlines()]

x = 1
cycle = 0
signal_strengths = []

for instruction in instructions:
    if instruction == 'noop':
        cycle += 1
        if cycle in [20, 60, 100, 140, 180, 220]:
            signal_strengths.append(cycle * x)
    else:
        v = int(instruction.split()[1])
        cycle += 1
        if cycle in [20, 60, 100, 140, 180, 220]:
            signal_strengths.append(cycle * x)
        cycle += 1
        x += v

print(sum(signal_strengths))
",2.0
79,79,2022,10,2,part1_failed,,PHLHJGZA,,,
80,80,2022,11,1,runtime_error,,69918,"  File ""/tmp/tmpyvwp6a3r/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
monkeys = []
with open('input.txt') as f:
    for line in f:
        if line.startswith('Monkey'):
            monkeys.append({})
        elif line.startswith('  Starting items:'):
            monkeys[-1]['items'] = [int(x) for x in line.split(':')[1].split(',')]
        elif line.startswith('  Operation:'):
            monkeys[-1]['operation'] = line.split(':')[1].strip()
        elif line.startswith('  Test:'):
            monkeys[-1]['test'] = int(line.split(':')[1].strip().split('by')[1])
        elif line.startswith('    If true:'):
            monkeys[-1]['true'] = int(line.split(':')[1].strip())
        elif line.startswith('    If false:'):
            monkeys[-1]['false'] = int(line.split(':')[1].strip())

for _ in range(20):
    for monkey in monkeys:
        for item in monkey['items']:
            exec(monkey['operation'], {'old': item, 'new':",2.0
81,81,2022,11,2,part1_failed,,19573408701,,,
