,year,day,part,status,output,expected_output,error,code
297,2020,24,2,part1_failed,,3887,," ```python
def flip_tile(tile, direction):
    if direction == 'e':
        tile[0] += 1
    elif direction == 'se':
        tile[0] += 1
        tile[1] -= 1
    elif direction == 'sw':
        tile[1] -= 1
    elif direction == 'w':
        tile[0] -= 1
    elif direction == 'nw':
        tile[0] -= 1
        tile[1] += 1
    elif direction == 'ne':
        tile[1] += 1

def count_black_tiles(tiles):
    count = 0
    for tile in tiles:
        if tile[2] == 1:
            count += 1
    return count

def main():
    with open('input.txt') as f:
        lines = f.readlines()

    tiles = set()
    for line in lines:
        tile = [0, 0, 0]
        for direction in line.strip():
            flip_tile(tile, direction)
        tiles.add(tuple(tile))

"
298,2020,25,1,timeout_error,,711945,TIMEOUT,"
def transform(subject_number, loop_size):
    value = 1
    for _ in range(loop_size):
        value = (value * subject_number) % 20201227
    return value

def find_loop_size(public_key):
    subject_number = 7
    loop_size = 1
    while True:
        value = transform(subject_number, loop_size)
        if value == public_key:
            return loop_size
        loop_size += 1

card_public_key, door_public_key = map(int, open('input.txt').read().split())
card_loop_size = find_loop_size(card_public_key)
door_loop_size = find_loop_size(door_public_key)

print(transform(card_public_key, door_loop_size))
"
299,2020,25,2,part1_failed,,,,"
def transform(subject_number, loop_size):
    value = 1
    for _ in range(loop_size):
        value = (value * subject_number) % 20201227
    return value

def find_loop_size(public_key):
    subject_number = 7
    loop_size = 1
    while True:
        value = transform(subject_number, loop_size)
        if value == public_key:
            return loop_size
        loop_size += 1

card_public_key, door_public_key = map(int, open('input.txt').read().split())
card_loop_size = find_loop_size(card_public_key)
door_loop_size = find_loop_size(door_public_key)

print(transform(card_public_key, door_loop_size))
"
300,2021,1,1,no_error,1532,1532,,"
with open('input.txt') as f:
    lines = f.readlines()

count = 0
for i in range(1, len(lines)):
    if int(lines[i]) > int(lines[i-1]):
        count += 1

print(count)
"
301,2021,1,2,no_error,1571,1571,,"
with open('input.txt') as f:
    lines = f.readlines()

count = 0
for i in range(3, len(lines)):
    if int(lines[i]) + int(lines[i-1]) + int(lines[i-2]) > int(lines[i-1]) + int(lines[i-2]) + int(lines[i-3]):
        count += 1

print(count)
"
302,2021,2,1,no_error,1990000,1990000,,"
with open('input.txt') as f:
    commands = [line.strip().split() for line in f]

horizontal = 0
depth = 0

for command, value in commands:
    if command == 'forward':
        horizontal += int(value)
    elif command == 'down':
        depth += int(value)
    elif command == 'up':
        depth -= int(value)

print(horizontal * depth)
"
303,2021,2,2,no_error,1975421260,1975421260,,"
with open('input.txt') as f:
    commands = [line.strip().split() for line in f]

horizontal = 0
depth = 0
aim = 0

for command, value in commands:
    if command == 'forward':
        horizontal += int(value)
        depth += aim * int(value)
    elif command == 'down':
        aim += int(value)
    elif command == 'up':
        aim -= int(value)

print(horizontal * depth)
"
304,2021,3,1,no_error,3549854,3549854,,"
with open('input.txt') as f:
    lines = f.readlines()

# Get the length of the binary numbers
length = len(lines[0].strip())

# Initialize the gamma and epsilon rates
gamma = 0
epsilon = 0

# Loop over each bit position
for i in range(length):
    # Count the number of 1s and 0s in the current bit position
    ones = 0
    zeros = 0
    for line in lines:
        if line[i] == '1':
            ones += 1
        else:
            zeros += 1

    # Set the gamma and epsilon rates accordingly
    if ones > zeros:
        gamma |= (1 << (length - i - 1))
    else:
        epsilon |= (1 << (length - i - 1))

# Print the power consumption
print(gamma * epsilon)
"
305,2021,3,2,wrong_output,"3549854
",3765399,,"
with open('input.txt') as f:
    lines = f.readlines()

# Get the length of the binary numbers
length = len(lines[0].strip())

# Initialize the oxygen generator rating and CO2 scrubber rating
oxygen_rating = 0
co2_rating = 0

# Loop over each bit position
for i in range(length):
    # Count the number of 1s and 0s in the current bit position
    ones = 0
    zeros = 0
    for line in lines:
        if line[i] == '1':
            ones += 1
        else:
            zeros += 1

    # Set the oxygen generator rating and CO2 scrubber rating accordingly
    if ones >= zeros:
        oxygen_rating |= (1 << (length - i - 1))
    else:
        co2_rating |= (1 << (length - i - 1))

# Print the life support rating
print(oxygen_rating * co2_rating)
"
306,2021,4,1,runtime_error,,49860,"  File ""/tmp/tmpcsw4qjhb/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import itertools

def parse_input(input_file):
    with open(input_file, 'r') as f:
        numbers = [int(x) for x in f.readline().split(',')]
        boards = []
        for line in f.readlines():
            if line == '\n':
                continue
            boards.append([[int(x) for x in line.split()]])
    return numbers, boards

def mark_boards(numbers, boards):
    for number in numbers:
        for board in boards:
            for row in board:
                if number in row:
                    row[row.index(number)] = -1

def check_boards(boards):
    for board in boards:
        for row in board:
            if all(x == -1 for x in row):
                return board
        for col in range(len(board[0])):
            if all(board[row][col] == -1 for row in range(len(board))):
                return board
    return None

def calculate_score(board, number):
    unmarked_sum = sum(itertools."
307,2021,4,2,part1_failed,,24628,," ```python
import itertools

def parse_input(input_file):
    with open(input_file, 'r') as f:
        numbers = [int(x) for x in f.readline().split(',')]
        boards = []
        for line in f.readlines():
            if line == '\n':
                continue
            boards.append([[int(x) for x in line.split()]])
    return numbers, boards

def mark_boards(numbers, boards):
    for number in numbers:
        for board in boards:
            for row in board:
                if number in row:
                    row[row.index(number)] = -1

def check_boards(boards):
    for board in boards:
        for row in board:
            if all(x == -1 for x in row):
                return board
        for col in range(len(board[0])):
            if all(board[row][col] == -1 for row in range(len(board))):
                return board
    return None

def calculate_score(board, number):
    unmarked_sum = sum(itertools."
308,2021,5,1,runtime_error,,6710,"Traceback (most recent call last):
  File ""/tmp/tmps54cutev/tmp.py"", line 19, in <module>
    if points.count(point) >= 2:
AttributeError: 'set' object has no attribute 'count'
","
with open('input.txt') as f:
    lines = [line.strip() for line in f.readlines()]

    # Get all the points from the lines
    points = set()
    for line in lines:
        x1, y1, x2, y2 = [int(x) for x in line.replace(' -> ', ',').split(',')]
        if x1 == x2:
            for y in range(min(y1, y2), max(y1, y2) + 1):
                points.add((x1, y))
        elif y1 == y2:
            for x in range(min(x1, x2), max(x1, x2) + 1):
                points.add((x, y1))

    # Count the number of points that are in at least two lines
    count = 0
    for point in points:
        if points.count(point) >= 2:
            count += 1

    print(count)
"
309,2021,5,2,part1_failed,,20121,,"
with open('input.txt') as f:
    lines = [line.strip() for line in f.readlines()]

    # Get all the points from the lines
    points = set()
    for line in lines:
        x1, y1, x2, y2 = [int(x) for x in line.replace(' -> ', ',').split(',')]
        if x1 == x2:
            for y in range(min(y1, y2), max(y1, y2) + 1):
                points.add((x1, y))
        elif y1 == y2:
            for x in range(min(x1, x2), max(x1, x2) + 1):
                points.add((x, y1))

    # Count the number of points that are in at least two lines
    count = 0
    for point in points:
        if points.count(point) >= 2:
            count += 1

    print(count)
"
310,2021,6,1,no_error,380243,380243,,"
def simulate_lanternfish(days):
  # Initialize the list of fish with the input
  with open(""input.txt"", ""r"") as f:
    fish = [int(x) for x in f.read().split("","")]

  # Simulate the fish population for the given number of days
  for _ in range(days):
    # Count the number of fish that are ready to reproduce
    ready_to_reproduce = fish.count(0)

    # Reset the timers of the fish that are ready to reproduce
    for i in range(len(fish)):
      if fish[i] == 0:
        fish[i] = 6
      else:
        fish[i] -= 1

    # Add new fish to the population
    for _ in range(ready_to_reproduce):
      fish.append(8)

  # Return the number of fish in the population
  return len(fish)

# Print the number of fish after 80 days
print(simulate_lanternfish(80))
"
311,2021,6,2,timeout_error,,1708791884591,TIMEOUT,"
def simulate_lanternfish(days):
  # Initialize the list of fish with the input
  with open(""input.txt"", ""r"") as f:
    fish = [int(x) for x in f.read().split("","")]

  # Simulate the fish population for the given number of days
  for _ in range(days):
    # Count the number of fish that are ready to reproduce
    ready_to_reproduce = fish.count(0)

    # Reset the timers of the fish that are ready to reproduce
    for i in range(len(fish)):
      if fish[i] == 0:
        fish[i] = 6
      else:
        fish[i] -= 1

    # Add new fish to the population
    for _ in range(ready_to_reproduce):
      fish.append(8)

  # Return the number of fish in the population
  return len(fish)

# Print the number of fish after 256 days
print(simulate_lanternfish(256))
"
312,2021,7,1,no_error,344297,344297,,"
with open('input.txt') as f:
    crabs = [int(x) for x in f.read().split(',')]

# Find the minimum and maximum positions of the crabs
min_pos = min(crabs)
max_pos = max(crabs)

# Calculate the fuel cost for each possible alignment position
fuel_costs = []
for pos in range(min_pos, max_pos + 1):
    fuel_cost = 0
    for crab in crabs:
        # Calculate the fuel cost for this crab to align to the current position
        fuel_cost += abs(crab - pos)
    fuel_costs.append(fuel_cost)

# Find the alignment position with the minimum fuel cost
min_fuel_cost = min(fuel_costs)
min_fuel_pos = fuel_costs.index(min_fuel_cost)

# Print the results
print(""The crabs can align to position"", min_fuel_pos, ""using"", min_fuel_cost, ""fuel."")
"
313,2021,7,2,no_error,97164301,97164301,,"
with open('input.txt') as f:
    crabs = [int(x) for x in f.read().split(',')]

# Find the minimum and maximum positions of the crabs
min_pos = min(crabs)
max_pos = max(crabs)

# Calculate the fuel cost for each possible alignment position
fuel_costs = []
for pos in range(min_pos, max_pos + 1):
    fuel_cost = 0
    for crab in crabs:
        # Calculate the fuel cost for this crab to align to the current position
        distance = abs(crab - pos)
        fuel_cost += (distance * (distance + 1)) // 2
    fuel_costs.append(fuel_cost)

# Find the alignment position with the minimum fuel cost
min_fuel_cost = min(fuel_costs)
min_fuel_pos = fuel_costs.index(min_fuel_cost)

# Print the results
print(""The crabs can align to position"", min_fuel_pos, ""using"", min_fuel_cost, ""fuel."")
"
314,2021,8,1,runtime_error,,440,"  File ""/tmp/tmprurz5dxc/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_input(input_str):
    """"""Parse the input string into a list of (signal patterns, output digits) tuples.""""""
    return [tuple(x.split()) for x in input_str.splitlines()]

def find_unique_digits(signal_patterns):
    """"""Find the signal patterns that correspond to unique digits.""""""
    unique_digits = {}
    for pattern in signal_patterns:
        if len(pattern) == 2:
            unique_digits[1] = pattern
        elif len(pattern) == 3:
            unique_digits[7] = pattern
        elif len(pattern) == 4:
            unique_digits[4] = pattern
        elif len(pattern) == 7:
            unique_digits[8] = pattern
    return unique_digits

def decode_output(signal_patterns, output_digits, unique_digits):
    """"""Decode the output digits using the signal patterns and unique digits.""""""
    decoded_output = []
    for digit in output_digits:
        if digit in unique_digits:
            decoded_output.append(unique_digits[digit"
315,2021,8,2,part1_failed,,1046281,," ```python
import re

def parse_input(input_str):
    """"""Parse the input string into a list of (signal patterns, output digits) tuples.""""""
    return [tuple(x.split()) for x in input_str.splitlines()]

def find_unique_digits(signal_patterns):
    """"""Find the signal patterns that correspond to unique digits.""""""
    unique_digits = {}
    for pattern in signal_patterns:
        if len(pattern) == 2:
            unique_digits[1] = pattern
        elif len(pattern) == 3:
            unique_digits[7] = pattern
        elif len(pattern) == 4:
            unique_digits[4] = pattern
        elif len(pattern) == 7:
            unique_digits[8] = pattern
    return unique_digits

def decode_output(signal_patterns, output_digits, unique_digits):
    """"""Decode the output digits using the signal patterns and unique digits.""""""
    decoded_output = []
    for digit in output_digits:
        if digit in unique_digits:
            decoded_output.append(unique_digits[digit"
316,2021,9,1,no_error,462,462,,"
with open('input.txt') as f:
    heightmap = [list(map(int, line.strip())) for line in f]

low_points = []
for i in range(len(heightmap)):
    for j in range(len(heightmap[0])):
        if all(heightmap[i][j] < heightmap[x][y] for x, y in [(i-1, j), (i+1, j), (i, j-1), (i, j+1)] if 0 <= x < len(heightmap) and 0 <= y < len(heightmap[0])):
            low_points.append((i, j))

print(sum(heightmap[i][j] + 1 for i, j in low_points))
"
317,2021,9,2,runtime_error,,1397760,"  File ""/tmp/tmpn1l03luf/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    heightmap = [list(map(int, line.strip())) for line in f]

low_points = []
for i in range(len(heightmap)):
    for j in range(len(heightmap[0])):
        if all(heightmap[i][j] < heightmap[x][y] for x, y in [(i-1, j), (i+1, j), (i, j-1), (i, j+1)] if 0 <= x < len(heightmap) and 0 <= y < len(heightmap[0])):
            low_points.append((i, j))

basins = []
for i, j in low_points:
    basin = set()
    stack = [(i, j)]
    while stack:
        x, y = stack.pop()
        if (x, y) not in basin and heightmap[x][y] != 9:
            basin.add((x, y))
            stack.extend([(x-1, y), (x+1, y), (x, y-"
318,2021,10,1,runtime_error,,299793,"  File ""/tmp/tmp4cfh3ga7/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_corrupted(line):
    stack = []
    for char in line:
        if char in '{[(<':
            stack.append(char)
        else:
            if not stack:
                return char
            if char == ')' and stack[-1] == '(':
                stack.pop()
            elif char == ']' and stack[-1] == '[':
                stack.pop()
            elif char == '}' and stack[-1] == '{':
                stack.pop()
            elif char == '>' and stack[-1] == '<':
                stack.pop()
            else:
                return char
    return None

def get_syntax_error_score(char):
    if char == ')':
        return 3
    elif char == ']':
        return 57
    elif char == '}':
        return 1197
    elif char == '>':
        return 25137

with open('input.txt') as f:
    lines = f.readlines()

corrupted_lines = []
for line in lines:
    char = is_cor"
319,2021,10,2,part1_failed,,3654963618,," ```python
def is_corrupted(line):
    stack = []
    for char in line:
        if char in '{[(<':
            stack.append(char)
        else:
            if not stack:
                return char
            if char == ')' and stack[-1] == '(':
                stack.pop()
            elif char == ']' and stack[-1] == '[':
                stack.pop()
            elif char == '}' and stack[-1] == '{':
                stack.pop()
            elif char == '>' and stack[-1] == '<':
                stack.pop()
            else:
                return char
    return None

def get_syntax_error_score(char):
    if char == ')':
        return 3
    elif char == ']':
        return 57
    elif char == '}':
        return 1197
    elif char == '>':
        return 25137

with open('input.txt') as f:
    lines = f.readlines()

corrupted_lines = []
for line in lines:
    char = is_cor"
320,2021,11,1,runtime_error,,1793,"  File ""/tmp/tmpm1u8lq_l/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    grid = [list(map(int, line.strip())) for line in f.readlines()]

def print_grid(grid):
    for row in grid:
        print(''.join(map(str, row)))

def step(grid):
    flashes = 0
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            grid[i][j] += 1
    while True:
        flashed = False
        for i in range(len(grid)):
            for j in range(len(grid[0])):
                if grid[i][j] > 9 and not flashed:
                    flashed = True
                    flashes += 1
                    grid[i][j] = 0
                    for di in range(-1, 2):
                        for dj in range(-1, 2):
                            if 0 <= i + di < len(grid) and 0 <= j + dj < len(grid[0]):
                                grid[i + di][j + dj] += 1
        if"
321,2021,11,2,part1_failed,,247,," ```python
with open('input.txt') as f:
    grid = [list(map(int, line.strip())) for line in f.readlines()]

def print_grid(grid):
    for row in grid:
        print(''.join(map(str, row)))

def step(grid):
    flashes = 0
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            grid[i][j] += 1
    while True:
        flashed = False
        for i in range(len(grid)):
            for j in range(len(grid[0])):
                if grid[i][j] > 9 and not flashed:
                    flashed = True
                    flashes += 1
                    grid[i][j] = 0
                    for di in range(-1, 2):
                        for dj in range(-1, 2):
                            if 0 <= i + di < len(grid) and 0 <= j + dj < len(grid[0]):
                                grid[i + di][j + dj] += 1
        if"
322,2021,12,1,runtime_error,,3887,"Traceback (most recent call last):
  File ""/tmp/tmp1ef7c9mb/tmp.py"", line 22, in <module>
    print(count_paths(graph, 'start', 'end', set()))
  File ""/tmp/tmp1ef7c9mb/tmp.py"", line 11, in count_paths
    paths += count_paths(graph, next, end, visited)
  File ""/tmp/tmp1ef7c9mb/tmp.py"", line 11, in count_paths
    paths += count_paths(graph, next, end, visited)
  File ""/tmp/tmp1ef7c9mb/tmp.py"", line 11, in count_paths
    paths += count_paths(graph, next, end, visited)
  [Previous line repeated 4 more times]
  File ""/tmp/tmp1ef7c9mb/tmp.py"", line 12, in count_paths
    visited.remove(next)
KeyError: 'QI'
","
from collections import defaultdict

def count_paths(graph, start, end, visited):
    if start == end:
        return 1
    paths = 0
    for next in graph[start]:
        if next not in visited or next.isupper():
            visited.add(next)
            paths += count_paths(graph, next, end, visited)
            visited.remove(next)
    return paths

with open('input.txt') as f:
    graph = defaultdict(list)
    for line in f:
        a, b = line.strip().split('-')
        graph[a].append(b)
        graph[b].append(a)

    print(count_paths(graph, 'start', 'end', set()))
"
323,2021,12,2,part1_failed,,104834,,"
from collections import defaultdict

def count_paths(graph, start, end, visited):
    if start == end:
        return 1
    paths = 0
    for next in graph[start]:
        if next not in visited or next.isupper():
            visited.add(next)
            paths += count_paths(graph, next, end, visited)
            visited.remove(next)
    return paths

with open('input.txt') as f:
    graph = defaultdict(list)
    for line in f:
        a, b = line.strip().split('-')
        graph[a].append(b)
        graph[b].append(a)

    print(count_paths(graph, 'start', 'end', set()))
"
324,2021,13,1,runtime_error,,712,"  File ""/tmp/tmpdugev38v/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def fold_paper(dots, instructions):
    for instruction in instructions:
        axis, value = instruction.split(""="")
        value = int(value)
        if axis == ""x"":
            dots = fold_x(dots, value)
        else:
            dots = fold_y(dots, value)
    return dots

def fold_x(dots, value):
    new_dots = set()
    for dot in dots:
        x, y = dot
        if x < value:
            new_dots.add((x, y))
        else:
            new_dots.add((value - (x - value), y))
    return new_dots

def fold_y(dots, value):
    new_dots = set()
    for dot in dots:
        x, y = dot
        if y < value:
            new_dots.add((x, y))
        else:
            new_dots.add((x, value - (y - value)))
    return new_dots

with open(""input.txt"") as f:
    dots = set()
    instructions = []"
325,2021,13,2,part1_failed,,BLHFJPJF,," ```python
def fold_paper(dots, instructions):
    for instruction in instructions:
        axis, value = instruction.split(""="")
        value = int(value)
        if axis == ""x"":
            dots = fold_x(dots, value)
        else:
            dots = fold_y(dots, value)
    return dots

def fold_x(dots, value):
    new_dots = set()
    for dot in dots:
        x, y = dot
        if x < value:
            new_dots.add((x, y))
        else:
            new_dots.add((value - (x - value), y))
    return new_dots

def fold_y(dots, value):
    new_dots = set()
    for dot in dots:
        x, y = dot
        if y < value:
            new_dots.add((x, y))
        else:
            new_dots.add((x, value - (y - value)))
    return new_dots

with open(""input.txt"") as f:
    dots = set()
    instructions = []"
326,2021,14,1,no_error,2233,2233,,"
from collections import Counter

with open('input.txt') as f:
    template, rules = f.read().split('\n\n')

rules = {rule.split(' -> ')[0]: rule.split(' -> ')[1] for rule in rules.split('\n')}

for _ in range(10):
    new_template = ''
    for i in range(len(template) - 1):
        new_template += template[i] + rules[template[i:i+2]]
    new_template += template[-1]
    template = new_template

counts = Counter(template)
print(counts.most_common()[0][1] - counts.most_common()[-1][1])
"
327,2021,14,2,timeout_error,,2884513602164,TIMEOUT,"
from collections import Counter

with open('input.txt') as f:
    template, rules = f.read().split('\n\n')

rules = {rule.split(' -> ')[0]: rule.split(' -> ')[1] for rule in rules.split('\n')}

for _ in range(40):
    new_template = ''
    for i in range(len(template) - 1):
        new_template += template[i] + rules[template[i:i+2]]
    new_template += template[-1]
    template = new_template

counts = Counter(template)
print(counts.most_common()[0][1] - counts.most_common()[-1][1])
"
328,2021,15,1,runtime_error,,423,"  File ""/tmp/tmp9qxot655/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from heapq import heappop, heappush

with open('input.txt') as f:
    grid = [list(map(int, line.strip())) for line in f]

width = len(grid[0])
height = len(grid)

def neighbors(x, y):
    for dx, dy in [(0, 1), (0, -1), (1, 0), (-1, 0)]:
        nx, ny = x + dx, y + dy
        if 0 <= nx < width and 0 <= ny < height:
            yield nx, ny

def dijkstra(start, end):
    queue = [(0, start)]
    visited = set()
    distances = {start: 0}

    while queue:
        dist, (x, y) = heappop(queue)
        if (x, y) == end:
            return dist
        if (x, y) in visited:
            continue
        visited.add((x, y))
        for nx, ny in neighbors(x, y):
            new_dist = dist + grid[ny][nx]
"
329,2021,15,2,part1_failed,,2778,," ```python
from heapq import heappop, heappush

with open('input.txt') as f:
    grid = [list(map(int, line.strip())) for line in f]

width = len(grid[0])
height = len(grid)

def neighbors(x, y):
    for dx, dy in [(0, 1), (0, -1), (1, 0), (-1, 0)]:
        nx, ny = x + dx, y + dy
        if 0 <= nx < width and 0 <= ny < height:
            yield nx, ny

def dijkstra(start, end):
    queue = [(0, start)]
    visited = set()
    distances = {start: 0}

    while queue:
        dist, (x, y) = heappop(queue)
        if (x, y) == end:
            return dist
        if (x, y) in visited:
            continue
        visited.add((x, y))
        for nx, ny in neighbors(x, y):
            new_dist = dist + grid[ny][nx]
"
330,2021,16,1,runtime_error,,947,"  File ""/tmp/tmpstk_rxt6/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def parse_packet(data):
    version = int(data[:3], 2)
    type_id = int(data[3:6], 2)
    if type_id == 4:
        value = 0
        while True:
            group = data[6:11]
            value = (value << 4) | int(group[1:], 2)
            if group[0] == '0':
                break
            data = data[11:]
        return version, data[11:], value
    else:
        length_type_id = data[6]
        if length_type_id == '0':
            length = int(data[7:22], 2)
            subpackets = []
            while length > 0:
                version, data, value = parse_packet(data)
                subpackets.append(value)
                length -= len(data)
            return version, data, sum(subpackets)
        else:
            num_subpackets = int(data[7:18], 2)
            subpackets = []"
331,2021,16,2,part1_failed,,660797830937,," ```python
def parse_packet(data):
    version = int(data[:3], 2)
    type_id = int(data[3:6], 2)
    if type_id == 4:
        value = 0
        while True:
            group = data[6:11]
            value = (value << 4) | int(group[1:], 2)
            if group[0] == '0':
                break
            data = data[11:]
        return version, data[11:], value
    else:
        length_type_id = data[6]
        if length_type_id == '0':
            length = int(data[7:22], 2)
            subpackets = []
            while length > 0:
                version, data, value = parse_packet(data)
                subpackets.append(value)
                length -= len(data)
            return version, data, sum(subpackets)
        else:
            num_subpackets = int(data[7:18], 2)
            subpackets = []"
332,2021,17,1,runtime_error,,8646,"  File ""/tmp/tmp6ba8i60q/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

with open('input.txt') as f:
    x_range, y_range = re.findall(r'x=(-?\d+)\.\.(-?\d+), y=(-?\d+)\.\.(-?\d+)', f.read())[0]
    x_range = list(map(int, x_range))
    y_range = list(map(int, y_range))

def simulate(x_vel, y_vel):
    x, y = 0, 0
    max_y = 0
    while x <= x_range[1] and y >= y_range[0]:
        x += x_vel
        y += y_vel
        max_y = max(max_y, y)
        x_vel += -1 if x_vel > 0 else 1
        y_vel -= 1
    return max_y if x_range[0] <= x <= x_range[1] and y_range[0] <= y <= y_range[1] else 0

print(max(simulate(x, y) for x in"
333,2021,17,2,part1_failed,,5945,," ```python
import re

with open('input.txt') as f:
    x_range, y_range = re.findall(r'x=(-?\d+)\.\.(-?\d+), y=(-?\d+)\.\.(-?\d+)', f.read())[0]
    x_range = list(map(int, x_range))
    y_range = list(map(int, y_range))

def simulate(x_vel, y_vel):
    x, y = 0, 0
    max_y = 0
    while x <= x_range[1] and y >= y_range[0]:
        x += x_vel
        y += y_vel
        max_y = max(max_y, y)
        x_vel += -1 if x_vel > 0 else 1
        y_vel -= 1
    return max_y if x_range[0] <= x <= x_range[1] and y_range[0] <= y <= y_range[1] else 0

print(max(simulate(x, y) for x in"
334,2021,18,1,runtime_error,,4184,"  File ""/tmp/tmpu27hpyxn/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import copy

def add(a, b):
    return [a, b]

def explode(snailfish_number):
    for i, pair in enumerate(snailfish_number):
        if isinstance(pair, list) and len(pair) == 2 and isinstance(pair[0], list) and len(pair[0]) == 4:
            if i > 0 and isinstance(snailfish_number[i - 1], int):
                snailfish_number[i - 1] += pair[0][0]
            if i + 1 < len(snailfish_number) and isinstance(snailfish_number[i + 1], int):
                snailfish_number[i + 1] += pair[0][1]
            snailfish_number[i] = 0
            return True
    return False

def split(snailfish_number):
    for i, num in enumerate(snailfish_number):
        if isinstance(num, int) and num >= 10:
            snailfish_number[i] = [num // 2, num - num // 2]
            return"
335,2021,18,2,part1_failed,,4731,," ```python
import copy

def add(a, b):
    return [a, b]

def explode(snailfish_number):
    for i, pair in enumerate(snailfish_number):
        if isinstance(pair, list) and len(pair) == 2 and isinstance(pair[0], list) and len(pair[0]) == 4:
            if i > 0 and isinstance(snailfish_number[i - 1], int):
                snailfish_number[i - 1] += pair[0][0]
            if i + 1 < len(snailfish_number) and isinstance(snailfish_number[i + 1], int):
                snailfish_number[i + 1] += pair[0][1]
            snailfish_number[i] = 0
            return True
    return False

def split(snailfish_number):
    for i, num in enumerate(snailfish_number):
        if isinstance(num, int) and num >= 10:
            snailfish_number[i] = [num // 2, num - num // 2]
            return"
336,2021,19,1,runtime_error,,405,"  File ""/tmp/tmpnwk0or8o/tmp.py"", line 1
    79
IndentationError: unexpected indent
", 79
337,2021,19,2,part1_failed,,12306,, 79
338,2021,20,1,runtime_error,,5682,"Traceback (most recent call last):
  File ""/tmp/tmpvlczo_5t/tmp.py"", line 25, in <module>
    image = enhance(image, algorithm)
  File ""/tmp/tmpvlczo_5t/tmp.py"", line 12, in enhance
    index |= 1 if image[y+dy][x+dx] == '#' else 0
IndexError: list index out of range
","
from itertools import product

def enhance(image, algorithm):
    new_image = []
    for y, row in enumerate(image):
        new_row = []
        for x, pixel in enumerate(row):
            index = 0
            for dy, dx in product([-1, 0, 1], repeat=2):
                index <<= 1
                index |= 1 if image[y+dy][x+dx] == '#' else 0
            new_row.append(algorithm[index])
        new_image.append(new_row)
    return new_image

def count_lit(image):
    return sum(row.count('#') for row in image)

with open('input.txt') as f:
    algorithm = f.readline().strip()
    image = [list(line.strip()) for line in f.readlines()]

for _ in range(2):
    image = enhance(image, algorithm)

print(count_lit(image))
"
339,2021,20,2,part1_failed,,17628,,"
from itertools import product

def enhance(image, algorithm):
    new_image = []
    for y, row in enumerate(image):
        new_row = []
        for x, pixel in enumerate(row):
            index = 0
            for dy, dx in product([-1, 0, 1], repeat=2):
                index <<= 1
                index |= 1 if image[y+dy][x+dx] == '#' else 0
            new_row.append(algorithm[index])
        new_image.append(new_row)
    return new_image

def count_lit(image):
    return sum(row.count('#') for row in image)

with open('input.txt') as f:
    algorithm = f.readline().strip()
    image = [list(line.strip()) for line in f.readlines()]

for _ in range(2):
    image = enhance(image, algorithm)

print(count_lit(image))
"
340,2021,21,1,runtime_error,,504972,"Traceback (most recent call last):
  File ""/tmp/tmpb2eyoe2q/tmp.py"", line 25, in <module>
    print(play(p1, p2))
  File ""/tmp/tmpb2eyoe2q/tmp.py"", line 17, in play
    p2 += next(die)
StopIteration
","
def roll():
    for i in range(1, 101):
        yield i

def play(p1, p2):
    s1, s2 = 0, 0
    die = roll()
    while True:
        for _ in range(3):
            p1 += next(die)
        p1 = p1 % 10 or 10
        s1 += p1
        if s1 >= 1000:
            return s2 * next(die)
        for _ in range(3):
            p2 += next(die)
        p2 = p2 % 10 or 10
        s2 += p2
        if s2 >= 1000:
            return s1 * next(die)

with open('input.txt') as f:
    p1, p2 = [int(line.split(': ')[1]) for line in f.readlines()]
    print(play(p1, p2))
"
341,2021,21,2,part1_failed,,446968027750017,,"
def roll():
    for i in range(1, 101):
        yield i

def play(p1, p2):
    s1, s2 = 0, 0
    die = roll()
    while True:
        for _ in range(3):
            p1 += next(die)
        p1 = p1 % 10 or 10
        s1 += p1
        if s1 >= 1000:
            return s2 * next(die)
        for _ in range(3):
            p2 += next(die)
        p2 = p2 % 10 or 10
        s2 += p2
        if s2 >= 1000:
            return s1 * next(die)

with open('input.txt') as f:
    p1, p2 = [int(line.split(': ')[1]) for line in f.readlines()]
    print(play(p1, p2))
"
