,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
338,4,2021,2,1,no_error,"1990000
",1990000,,"
with open('input.txt') as f:
    commands = [line.strip() for line in f]

horizontal = 0
depth = 0

for command in commands:
    direction, amount = command.split()
    amount = int(amount)

    if direction == 'forward':
        horizontal += amount
    elif direction == 'down':
        depth += amount
    elif direction == 'up':
        depth -= amount

print(horizontal * depth)
",0.0
339,5,2021,2,2,no_error,"1975421260
",1975421260,,"
with open('input.txt') as f:
    commands = [line.strip() for line in f]

horizontal = 0
depth = 0
aim = 0

for command in commands:
    direction, amount = command.split()
    amount = int(amount)

    if direction == 'forward':
        horizontal += amount
        depth += aim * amount
    elif direction == 'down':
        aim += amount
    elif direction == 'up':
        aim -= amount

print(horizontal * depth)
",0.0
342,8,2021,3,1,no_error,"3549854
",3549854,,"
with open('input.txt') as f:
    lines = f.readlines()

gamma = ''
epsilon = ''
for i in range(len(lines[0]) - 1):
    zeros = 0
    ones = 0
    for line in lines:
        if line[i] == '0':
            zeros += 1
        else:
            ones += 1
    if zeros > ones:
        gamma += '0'
        epsilon += '1'
    else:
        gamma += '1'
        epsilon += '0'

print(int(gamma, 2) * int(epsilon, 2))
",0.0
343,9,2021,3,2,runtime_error,,3765399,"  File ""/tmp/tmpxzh6z_br/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    lines = f.readlines()

def get_rating(lines, bit_criteria):
    for i in range(len(lines[0]) - 1):
        zeros = 0
        ones = 0
        for line in lines:
            if line[i] == '0':
                zeros += 1
            else:
                ones += 1
        if bit_criteria == 'oxygen':
            if zeros > ones:
                lines = [line for line in lines if line[i] == '1']
            else:
                lines = [line for line in lines if line[i] == '0']
        else:
            if zeros > ones:
                lines = [line for line in lines if line[i] == '0']
            else:
                lines = [line for line in lines if line[i] == '1']
        if len(lines) == 1:
            break
    return int(lines[0], 2)

oxygen_rating = get_rating(lines, 'oxygen')
co2_rating = get_",2.0
344,10,2021,4,1,runtime_error,,49860,"  File ""/tmp/tmpq6mhk_3h/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import numpy as np

def read_input():
    with open('input.txt') as f:
        numbers = [int(x) for x in f.readline().split(',')]
        boards = []
        for line in f.readlines():
            boards.append(np.array([[int(x) for x in line.split()] for line in f.readlines()]))
    return numbers, boards

def mark_boards(numbers, boards):
    for number in numbers:
        for board in boards:
            board[board == number] = -1

def check_boards(boards):
    for board in boards:
        if np.any(np.all(board == -1, axis=0)) or np.any(np.all(board == -1, axis=1)):
            return board
    return None

def calculate_score(board, number):
    return np.sum(board[board != -1]) * number

def main():
    numbers, boards = read_input()
    mark_boards(numbers, boards)
    winning_board = check_boards(boards)
    score = calculate",2.0
345,11,2021,4,2,part1_failed,,24628,,,
346,12,2021,5,1,no_error,"6710
",6710,,"
with open('input.txt') as f:
    lines = [line.strip() for line in f.readlines()]

grid = [[0] * 1000 for _ in range(1000)]

for line in lines:
    x1, y1, x2, y2 = map(int, line.replace(' -> ', ',').split(','))
    if x1 == x2:
        for y in range(min(y1, y2), max(y1, y2) + 1):
            grid[y][x1] += 1
    elif y1 == y2:
        for x in range(min(x1, x2), max(x1, x2) + 1):
            grid[y1][x] += 1

count = 0
for row in grid:
    for cell in row:
        if cell >= 2:
            count += 1

print(count)
",0.0
347,13,2021,5,2,runtime_error,,20121,"  File ""/tmp/tmpnv61mg_w/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    lines = [line.strip() for line in f.readlines()]

grid = [[0] * 1000 for _ in range(1000)]

for line in lines:
    x1, y1, x2, y2 = map(int, line.replace(' -> ', ',').split(','))
    if x1 == x2:
        for y in range(min(y1, y2), max(y1, y2) + 1):
            grid[y][x1] += 1
    elif y1 == y2:
        for x in range(min(x1, x2), max(x1, x2) + 1):
            grid[y1][x] += 1
    else:
        # diagonal line
        if x1 < x2:
            x_range = range(x1, x2 + 1)
        else:
            x_range = range(x1, x2 - 1, -1)
        if y1 < y2:
            y_range",2.0
348,14,2021,6,1,no_error,"380243
",380243,,"
with open('input.txt') as f:
    fish = [int(x) for x in f.read().split(',')]

for _ in range(80):
    new_fish = []
    for i, f in enumerate(fish):
        if f == 0:
            new_fish.append(8)
            fish[i] = 6
        else:
            fish[i] -= 1
    fish.extend(new_fish)

print(len(fish))
",0.0
349,15,2021,6,2,timeout_error,,1708791884591,TIMEOUT,"
with open('input.txt') as f:
    fish = [int(x) for x in f.read().split(',')]

for _ in range(256):
    new_fish = []
    for i, f in enumerate(fish):
        if f == 0:
            new_fish.append(8)
            fish[i] = 6
        else:
            fish[i] -= 1
    fish.extend(new_fish)

print(len(fish))
",2.0
350,16,2021,7,1,no_error,"344297
",344297,,"
with open('input.txt') as f:
    crabs = [int(x) for x in f.read().split(',')]

min_fuel = float('inf')
for i in range(min(crabs), max(crabs) + 1):
    fuel = sum(abs(crab - i) for crab in crabs)
    min_fuel = min(min_fuel, fuel)

print(min_fuel)
",0.0
351,17,2021,7,2,no_error,"97164301
",97164301,,"
with open('input.txt') as f:
    crabs = [int(x) for x in f.read().split(',')]

min_fuel = float('inf')
for i in range(min(crabs), max(crabs) + 1):
    fuel = sum(sum(range(1, abs(crab - i) + 1)) for crab in crabs)
    min_fuel = min(min_fuel, fuel)

print(min_fuel)
",0.0
354,20,2021,8,1,no_error,"440
",440,,"
import re

with open('input.txt') as f:
    lines = f.readlines()

count = 0
for line in lines:
    output = line.split(' | ')[1]
    for digit in output.split():
        if len(digit) in [2, 4, 3, 7]:
            count += 1

print(count)
",0.0
355,21,2021,8,2,runtime_error,,1046281,"  File ""/tmp/tmpeuc4wzlb/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

with open('input.txt') as f:
    lines = f.readlines()

count = 0
for line in lines:
    signals, output = line.split(' | ')
    signals = signals.split()
    output = output.split()

    # Find the unique signal patterns
    unique_signals = [signal for signal in signals if len(signal) in [2, 3, 4, 7]]

    # Find the digit that uses 2 segments (1)
    one = [signal for signal in unique_signals if len(signal) == 2][0]

    # Find the digit that uses 3 segments (7)
    seven = [signal for signal in unique_signals if len(signal) == 3][0]

    # Find the digit that uses 4 segments (4)
    four = [signal for signal in unique_signals if len(signal) == 4][0]

    # Find the digit that uses 7 segments (8)
    eight = [signal for signal in unique_signals if len(signal) == 7][0]

    # Find the digit that",2.0
356,22,2021,9,1,no_error,"462
",462,,"
with open('input.txt') as f:
    heightmap = [list(map(int, line.strip())) for line in f]

low_points = []
for i in range(len(heightmap)):
    for j in range(len(heightmap[0])):
        if all(heightmap[i][j] < heightmap[x][y] for x, y in [(i-1, j), (i+1, j), (i, j-1), (i, j+1)] if 0 <= x < len(heightmap) and 0 <= y < len(heightmap[0])):
            low_points.append((i, j))

print(sum(heightmap[i][j] + 1 for i, j in low_points))
",0.0
357,23,2021,9,2,runtime_error,,1397760,"  File ""/tmp/tmpn2kpwyc3/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    heightmap = [list(map(int, line.strip())) for line in f]

low_points = []
for i in range(len(heightmap)):
    for j in range(len(heightmap[0])):
        if all(heightmap[i][j] < heightmap[x][y] for x, y in [(i-1, j), (i+1, j), (i, j-1), (i, j+1)] if 0 <= x < len(heightmap) and 0 <= y < len(heightmap[0])):
            low_points.append((i, j))

basins = []
for i, j in low_points:
    basin = set()
    stack = [(i, j)]
    while stack:
        x, y = stack.pop()
        if (x, y) not in basin and heightmap[x][y] != 9:
            basin.add((x, y))
            stack.extend([(x-1, y), (x+1, y), (x, y-",2.0
358,24,2021,10,1,runtime_error,,299793,"  File ""/tmp/tmp_z4o39wh/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_corrupted(line):
    stack = []
    for char in line:
        if char in '([{<':
            stack.append(char)
        else:
            if not stack:
                return char
            if char == ')' and stack[-1] == '(':
                stack.pop()
            elif char == ']' and stack[-1] == '[':
                stack.pop()
            elif char == '}' and stack[-1] == '{':
                stack.pop()
            elif char == '>' and stack[-1] == '<':
                stack.pop()
            else:
                return char
    return None

def get_score(char):
    if char == ')':
        return 3
    elif char == ']':
        return 57
    elif char == '}':
        return 1197
    elif char == '>':
        return 25137

with open('input.txt') as f:
    lines = f.readlines()

corrupted_lines = []
for line in lines:
    char = is_corrupted(line)",2.0
359,25,2021,10,2,part1_failed,,3654963618,,,
360,26,2021,11,1,runtime_error,,1793,"  File ""/tmp/tmp2q52flm3/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open(""input.txt"") as f:
    grid = [list(map(int, line.strip())) for line in f.readlines()]

def print_grid(grid):
    for row in grid:
        print("""".join(map(str, row)))

def step(grid):
    flashes = 0
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            grid[i][j] += 1
    while True:
        flashed = False
        for i in range(len(grid)):
            for j in range(len(grid[0])):
                if grid[i][j] > 9 and not flashed:
                    flashed = True
                    flashes += 1
                    grid[i][j] = 0
                    for di in range(-1, 2):
                        for dj in range(-1, 2):
                            if 0 <= i + di < len(grid) and 0 <= j + dj < len(grid[0]):
                                grid[i + di][j + dj] += 1
        if",2.0
361,27,2021,11,2,part1_failed,,247,,,
362,28,2021,12,1,no_error,"3887
",3887,,"
from collections import defaultdict

def find_paths(graph, start, end, path=[]):
    path = path + [start]
    if start == end:
        return [path]
    paths = []
    for node in graph[start]:
        if node not in path or node.isupper():
            newpaths = find_paths(graph, node, end, path)
            for newpath in newpaths:
                paths.append(newpath)
    return paths

def main():
    with open('input.txt') as f:
        graph = defaultdict(list)
        for line in f:
            a, b = line.strip().split('-')
            graph[a].append(b)
            graph[b].append(a)

    paths = find_paths(graph, 'start', 'end')
    print(len(paths))

if __name__ == '__main__':
    main()
",0.0
363,29,2021,12,2,timeout_error,,104834,TIMEOUT,"
from collections import defaultdict

def find_paths(graph, start, end, path=[]):
    path = path + [start]
    if start == end:
        return [path]
    paths = []
    for node in graph[start]:
        if node not in path or node.isupper() or (node.islower() and path.count(node) < 2):
            newpaths = find_paths(graph, node, end, path)
            for newpath in newpaths:
                paths.append(newpath)
    return paths

def main():
    with open('input.txt') as f:
        graph = defaultdict(list)
        for line in f:
            a, b = line.strip().split('-')
            graph[a].append(b)
            graph[b].append(a)

    paths = find_paths(graph, 'start', 'end')
    print(len(paths))

if __name__ == '__main__':
    main()
",2.0
364,30,2021,13,1,runtime_error,,712,"Traceback (most recent call last):
  File ""/tmp/tmpqbdtwvqm/tmp.py"", line 7, in <module>
    dots = {(x if axis == 'x' else n - x, y if axis == 'y' else n - y) for x, y in dots}
  File ""/tmp/tmpqbdtwvqm/tmp.py"", line 7, in <setcomp>
    dots = {(x if axis == 'x' else n - x, y if axis == 'y' else n - y) for x, y in dots}
TypeError: unsupported operand type(s) for -: 'str' and 'int'
","
with open('input.txt') as f:
    dots, folds = f.read().split('\n\n')
    dots = set(tuple(map(int, dot.split(','))) for dot in dots.splitlines())
    for fold in folds.splitlines():
        axis, n = fold[11:].split('=')
        dots = {(x if axis == 'x' else n - x, y if axis == 'y' else n - y) for x, y in dots}
        break
    print(len(dots))
",2.0
365,31,2021,13,2,part1_failed,,BLHFJPJF,,,
366,32,2021,14,1,no_error,"2233
",2233,,"
from collections import Counter

with open('input.txt') as f:
    template, rules = f.read().split('\n\n')

rules = dict(rule.split(' -> ') for rule in rules.splitlines())

for _ in range(10):
    new_template = ''
    for i in range(len(template) - 1):
        new_template += template[i] + rules[template[i:i+2]]
    new_template += template[-1]
    template = new_template

counts = Counter(template)
print(counts.most_common()[0][1] - counts.most_common()[-1][1])
",0.0
367,33,2021,14,2,timeout_error,,2884513602164,TIMEOUT,"
from collections import Counter

with open('input.txt') as f:
    template, rules = f.read().split('\n\n')

rules = dict(rule.split(' -> ') for rule in rules.splitlines())

for _ in range(40):
    new_template = ''
    for i in range(len(template) - 1):
        new_template += template[i] + rules[template[i:i+2]]
    new_template += template[-1]
    template = new_template

counts = Counter(template)
print(counts.most_common()[0][1] - counts.most_common()[-1][1])
",2.0
368,34,2021,15,1,runtime_error,,423,"  File ""/tmp/tmpkv_cdihv/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open(""input.txt"") as f:
    grid = [list(map(int, line.strip())) for line in f]

    width = len(grid[0])
    height = len(grid)

    # Initialize the risk grid
    risk_grid = [[0 for _ in range(width)] for _ in range(height)]

    # Set the risk of the starting position
    risk_grid[0][0] = grid[0][0]

    # Iterate over the grid, calculating the risk of each position
    for i in range(1, width):
        risk_grid[0][i] = risk_grid[0][i - 1] + grid[0][i]

    for j in range(1, height):
        risk_grid[j][0] = risk_grid[j - 1][0] + grid[j][0]

    # Iterate over the grid, calculating the risk of each position
    for i in range(1, width):
        for j in range(1, height):
            risk_grid[j][i] = min(risk_grid[j -",2.0
369,35,2021,15,2,part1_failed,,2778,,,
370,36,2021,16,1,runtime_error,,947,"  File ""/tmp/tmpdf6tl2dh/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def parse_packet(bits):
    version = int(bits[:3], 2)
    type_id = int(bits[3:6], 2)
    if type_id == 4:
        value = """"
        while True:
            group = bits[6:11]
            value += group[1:]
            bits = bits[11:]
            if group[0] == ""0"":
                break
        return version, int(value, 2)
    else:
        length_type_id = bits[6]
        bits = bits[7:]
        if length_type_id == ""0"":
            length = int(bits[:15], 2)
            bits = bits[15:]
            sub_packets = []
            while length > 0:
                version, value = parse_packet(bits)
                sub_packets.append(value)
                length -= len(bits)
                bits = bits[len(bits):]
        else:
            num_sub_packets = int(bits[:11], 2)
            bits = bits",2.0
371,37,2021,16,2,part1_failed,,660797830937,,,
372,38,2021,17,1,runtime_error,,8646,"  File ""/tmp/tmpvq0qyq2a/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_input(input_file):
    with open(input_file, 'r') as f:
        match = re.match(r'target area: x=([-\d]+)..([-\d]+), y=([-\d]+)..([-\d]+)', f.read())
        return (int(match.group(1)), int(match.group(2))), (int(match.group(3)), int(match.group(4)))

def simulate_probe(velocity, target_area):
    x_range, y_range = target_area
    x, y = 0, 0
    max_y = 0
    while x <= x_range[1] and y >= y_range[0]:
        x += velocity[0]
        y += velocity[1]
        max_y = max(max_y, y)
        velocity = (velocity[0] - 1 if velocity[0] > 0 else (velocity[0] + 1 if velocity[0] < 0 else 0), velocity[1] - 1)
        if x_",2.0
373,39,2021,17,2,part1_failed,,5945,,,
374,40,2021,18,1,runtime_error,,4184,"  File ""/tmp/tmp_g84nlhb/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import copy

def add(a, b):
    return [a, b]

def explode(snailfish_number):
    for i, pair in enumerate(snailfish_number):
        if isinstance(pair, list) and len(pair) == 5:
            if isinstance(snailfish_number[i - 1], int):
                snailfish_number[i - 1] += pair[0]
            if isinstance(snailfish_number[i + 2], int):
                snailfish_number[i + 2] += pair[1]
            snailfish_number[i] = 0
            return True
    return False

def split(snailfish_number):
    for i, num in enumerate(snailfish_number):
        if isinstance(num, int) and num >= 10:
            snailfish_number[i] = [num // 2, num - num // 2]
            return True
    return False

def reduce(snailfish_number):
    while True:
        if explode(snailfish_number):
            continue
        if split(snailfish_number",2.0
375,41,2021,18,2,part1_failed,,4731,,,
376,42,2021,19,1,runtime_error,,405,"  File ""/tmp/tmp3b08ht6h/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import numpy as np

def parse_input(filename):
    with open(filename) as f:
        scanners = []
        for line in f:
            if line.startswith(""--- scanner""):
                scanners.append([])
            elif line.strip() != """":
                scanners[-1].append(np.array([int(x) for x in line.split("","")]))
    return scanners

def find_rotations(scanner):
    rotations = []
    for i in range(4):
        scanner = np.rot90(scanner, axes=(1, 2))
        for j in range(3):
            scanner = np.rot90(scanner, axes=(0, 2))
            rotations.append(scanner.copy())
    return rotations

def find_overlaps(scanner1, scanner2):
    for rotation in find_rotations(scanner2):
        for i in range(len(scanner1) - 11):
            for j in range(len(rotation) - 11):
                if np.array_equal(scanner1[i:i+12",2.0
377,43,2021,19,2,part1_failed,,12306,,,
378,44,2021,20,1,wrong_output,"0
",5682,,"
with open('input.txt') as f:
    algorithm, image = f.read().split('\n\n')

algorithm = algorithm.replace('.', '0').replace('#', '1')

def enhance(image, algorithm):
    image = image.replace('.', '0').replace('#', '1')
    new_image = ''
    for i in range(len(image) - 2):
        for j in range(len(image[0]) - 2):
            binary = ''
            for k in range(i, i + 3):
                for l in range(j, j + 3):
                    binary += image[k][l]
            new_image += algorithm[int(binary, 2)]
    return new_image

for _ in range(2):
    image = enhance(image, algorithm)

print(image.count('1'))
",2.0
379,45,2021,20,2,part1_failed,,17628,,,
380,46,2021,21,1,runtime_error,,504972,"  File ""/tmp/tmp0d8omdt6/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def roll_deterministic_die():
    for i in range(1, 101):
        yield i

def play_game(p1_pos, p2_pos):
    p1_score = 0
    p2_score = 0
    die = roll_deterministic_die()
    rolls = 0
    while True:
        rolls += 3
        p1_pos += sum(next(die) for _ in range(3))
        p1_pos = (p1_pos - 1) % 10 + 1
        p1_score += p1_pos
        if p1_score >= 1000:
            return p2_score * rolls
        p2_pos += sum(next(die) for _ in range(3))
        p2_pos = (p2_pos - 1) % 10 + 1
        p2_score += p2_pos
        if p2_score >= 1000:
            return p1_score * rolls

with open('input.txt') as f:
    ",2.0
381,47,2021,21,2,part1_failed,,446968027750017,,,
382,48,2021,22,1,runtime_error,,600458,"  File ""/tmp/tmp2e3hkd9u/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def parse_step(step):
    on_off, coords = step.split(' ')
    x, y, z = coords.split(',')
    x1, x2 = map(int, x[2:].split('..'))
    y1, y2 = map(int, y[2:].split('..'))
    z1, z2 = map(int, z[2:].split('..'))
    return on_off, (x1, x2), (y1, y2), (z1, z2)

def apply_step(step, grid):
    on_off, (x1, x2), (y1, y2), (z1, z2) = parse_step(step)
    for x in range(x1, x2 + 1):
        for y in range(y1, y2 + 1):
            for z in range(z1, z2 + 1):
                if on_off == 'on':
                    grid[x][y][z] = 1
                else:
                    grid[x][y][z] = 0

",2.0
383,49,2021,22,2,part1_failed,,1334275219162622,,,
384,50,2021,23,1,runtime_error,,19019,"  File ""/tmp/tmpr7j_4wtf/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict, namedtuple
from heapq import heappop, heappush

Room = namedtuple(""Room"", [""idx"", ""type""])

def parse_input(filename):
    with open(filename) as f:
        lines = f.readlines()
    rooms = []
    hallway = []
    for i, line in enumerate(lines):
        if i == 1:
            continue
        elif i == 2:
            for j, c in enumerate(line[3:11:2]):
                if c != ""."":
                    hallway.append((j, c))
        else:
            for j, c in enumerate(line[3:11:2]):
                if c != ""."":
                    rooms.append((j, c))
    return hallway, rooms

def is_valid_move(hallway, rooms, src, dst):
    if src == dst:
        return False
    if src[0] == dst[0]:
        return True
    if src[0] < dst[0]:
        for i in range(src[0] + 1, dst[0",2.0
385,51,2021,23,2,part1_failed,,47533,,,
386,52,2021,24,1,runtime_error,,49917929934999,"  File ""/tmp/tmpw9_obvjz/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def run_program(program, inputs):
    registers = {'w': 0, 'x': 0, 'y': 0, 'z': 0}
    ip = 0
    while ip < len(program):
        instruction, a, b = program[ip]
        if instruction == 'inp':
            registers[a] = inputs[ip]
            ip += 1
        elif instruction == 'add':
            registers[a] += registers[b] if b in registers else int(b)
            ip += 1
        elif instruction == 'mul':
            registers[a] *= registers[b] if b in registers else int(b)
            ip += 1
        elif instruction == 'div':
            registers[a] //= registers[b] if b in registers else int(b)
            ip += 1
        elif instruction == 'mod':
            registers[a] %= registers[b] if b in registers else int(b)
            ip += 1
        elif instruction == 'eql':
            registers[a] = 1 if registers[a] == registers[b]",2.0
387,53,2021,24,2,part1_failed,,11911316711816,,,
388,54,2021,25,1,runtime_error,,489,"  File ""/tmp/tmpi3086kgb/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def read_input(filename):
    with open(filename, 'r') as f:
        return [list(line.strip()) for line in f.readlines()]

def print_map(map):
    for row in map:
        print(''.join(row))

def move_east(map):
    for row in range(len(map)):
        for col in range(len(map[row])):
            if map[row][col] == '>':
                if map[row][(col + 1) % len(map[row])] == '.':
                    map[row][col] = '.'
                    map[row][(col + 1) % len(map[row])] = '>'

def move_south(map):
    for row in range(len(map)):
        for col in range(len(map[row])):
            if map[row][col] == 'v':
                if map[(row + 1) % len(map)][col] == '.':
                    map[row][col] = '.'
                    map[(row + 1) % len(map)][col] = '",2.0
389,55,2021,25,2,part1_failed,,,,,
390,56,2022,1,1,no_error,"70116
",70116,,"
with open('input.txt') as f:
    elves = [sum(map(int, elf.splitlines())) for elf in f.read().split('\n\n')]
print(max(elves))
",0.0
391,57,2022,1,2,no_error,"206582
",206582,,"
with open('input.txt') as f:
    elves = [sum(map(int, elf.splitlines())) for elf in f.read().split('\n\n')]
print(sum(sorted(elves, reverse=True)[:3]))
",0.0
394,60,2022,2,1,wrong_output,"8394
",12276,,"
with open('input.txt') as f:
    lines = f.readlines()

# Create a dictionary to store the scores for each shape and outcome
scores = {
    'X': 1,
    'Y': 2,
    'Z': 3,
    'A X': 3,
    'A Y': 6,
    'A Z': 0,
    'B X': 0,
    'B Y': 3,
    'B Z': 6,
    'C X': 6,
    'C Y': 0,
    'C Z': 3
}

# Calculate the total score
total_score = 0
for line in lines:
    total_score += scores[line.strip()]

print(total_score)
",2.0
395,61,2022,2,2,part1_failed,,9975,,,
396,62,2022,3,1,no_error,"8053
",8053,,"
with open('input.txt') as f:
    rucksacks = f.readlines()

def get_priority(item):
    if item.islower():
        return ord(item) - ord('a') + 1
    else:
        return ord(item) - ord('A') + 27

def find_common_item(rucksack):
    first_compartment = set(rucksack[:len(rucksack)//2])
    second_compartment = set(rucksack[len(rucksack)//2:])
    return first_compartment.intersection(second_compartment).pop()

total_priority = 0
for rucksack in rucksacks:
    common_item = find_common_item(rucksack)
    total_priority += get_priority(common_item)

print(total_priority)
",0.0
397,63,2022,3,2,no_error,"2425
",2425,,"
with open('input.txt') as f:
    rucksacks = f.readlines()

def get_priority(item):
    if item.islower():
        return ord(item) - ord('a') + 1
    else:
        return ord(item) - ord('A') + 27

def find_common_item(rucksack1, rucksack2, rucksack3):
    set1 = set(rucksack1)
    set2 = set(rucksack2)
    set3 = set(rucksack3)
    return set1.intersection(set2).intersection(set3).pop()

total_priority = 0
for i in range(0, len(rucksacks), 3):
    common_item = find_common_item(rucksacks[i], rucksacks[i+1], rucksacks[i+2])
    total_priority += get_priority(common_item)

print(total_priority)
",2.0
398,64,2022,4,1,no_error,"441
",441,,"
with open('input.txt') as f:
    count = 0
    for line in f:
        a, b = line.strip().split(',')
        a1, a2 = map(int, a.split('-'))
        b1, b2 = map(int, b.split('-'))
        if (a1 <= b1 and a2 >= b2) or (b1 <= a1 and b2 >= a2):
            count += 1
    print(count)
",0.0
399,65,2022,4,2,no_error,"861
",861,,"
with open('input.txt') as f:
    count = 0
    for line in f:
        a, b = line.strip().split(',')
        a1, a2 = map(int, a.split('-'))
        b1, b2 = map(int, b.split('-'))
        if (a1 <= b1 and a2 >= b1) or (b1 <= a1 and b2 >= a1):
            count += 1
    print(count)
",0.0
402,68,2022,5,1,runtime_error,,FCVRLMVQP,"Traceback (most recent call last):
  File ""/tmp/tmprj_yf_10/tmp.py"", line 10, in <module>
    stacks[dst-1].extend(stacks[src-1][-n:])
IndexError: list index out of range
","
with open('input.txt') as f:
    stacks, moves = f.read().split('\n\n')

stacks = [list(row)[1::4] for row in stacks.splitlines()[:-1]]
stacks = [list(reversed(stack)) for stack in stacks]

for move in moves.splitlines():
    n, src, dst = map(int, move.split()[1::2])
    stacks[dst-1].extend(stacks[src-1][-n:])
    stacks[src-1] = stacks[src-1][:-n]

print(''.join(stack[-1] for stack in stacks))
",2.0
403,69,2022,5,2,part1_failed,,RWLWGJGFD,,,
404,70,2022,6,1,no_error,"1109
",1109,,"
with open('input.txt', 'r') as f:
    data = f.read()

for i in range(3, len(data)):
    if len(set(data[i-3:i+1])) == 4:
        print(i+1)
        break
",0.0
405,71,2022,6,2,no_error,"3965
",3965,,"
with open('input.txt', 'r') as f:
    data = f.read()

for i in range(13, len(data)):
    if len(set(data[i-13:i+1])) == 14:
        print(i+1)
        break
",0.0
408,74,2022,7,1,runtime_error,,1443806,"  File ""/tmp/tmploa59qzo/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def get_dir_sizes(lines):
    dir_sizes = {}
    current_dir = ""/""
    for line in lines:
        if line.startswith(""$ cd""):
            match = re.match(r""\$ cd (.*)"", line)
            if match:
                new_dir = match.group(1)
                if new_dir == "".."":
                    current_dir = ""/"".join(current_dir.split(""/"")[:-1])
                else:
                    current_dir = current_dir + ""/"" + new_dir
        elif line.startswith(""dir""):
            match = re.match(r""dir (.*)"", line)
            if match:
                dir_name = match.group(1)
                dir_sizes[current_dir + ""/"" + dir_name] = 0
        else:
            match = re.match(r""(\d+) (.*)"", line)
            if match:
                file_size = int(match.group(1))
                file_name = match.group(2)
                dir_sizes[current_dir] = dir_sizes.get",2.0
409,75,2022,7,2,part1_failed,,942298,,,
410,76,2022,8,1,wrong_output,"1415
",1807,,"
with open('input.txt') as f:
    grid = [list(map(int, line.strip())) for line in f]

visible = 0
for i in range(1, len(grid) - 1):
    for j in range(1, len(grid[0]) - 1):
        if all(grid[i][k] < grid[i][j] for k in range(j)) or \
           all(grid[i][k] < grid[i][j] for k in range(j + 1, len(grid[0]))) or \
           all(grid[k][j] < grid[i][j] for k in range(i)) or \
           all(grid[k][j] < grid[i][j] for k in range(i + 1, len(grid))):
            visible += 1

print(visible)
",2.0
411,77,2022,8,2,part1_failed,,480000,,,
412,78,2022,9,1,runtime_error,,6087,"  File ""/tmp/tmprpgemu2w/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def move_tail(head, tail):
    if abs(head[0] - tail[0]) > 1 or abs(head[1] - tail[1]) > 1:
        if head[0] == tail[0]:
            tail[1] += 1 if head[1] > tail[1] else -1
        elif head[1] == tail[1]:
            tail[0] += 1 if head[0] > tail[0] else -1
        else:
            tail[0] += 1 if head[0] > tail[0] else -1
            tail[1] += 1 if head[1] > tail[1] else -1

def simulate_rope(motions):
    head = [0, 0]
    tail = [0, 0]
    visited = set()
    visited.add(tuple(tail))
    for motion in motions:
        direction, steps = motion[0], int(motion[1:])
        for _ in range(steps):
            if direction == 'U':
                head[1] += 1
            ",2.0
413,79,2022,9,2,part1_failed,,2493,,,
414,80,2022,10,1,wrong_output,"7560
",15360,,"
def run_program(program):
    x = 1
    cycle = 0
    signal_strengths = []
    for instruction in program:
        if instruction.startswith(""noop""):
            cycle += 1
            if cycle in [20, 60, 100, 140, 180, 220]:
                signal_strengths.append(cycle * x)
        else:
            v = int(instruction.split("" "")[1])
            cycle += 2
            if cycle in [20, 60, 100, 140, 180, 220]:
                signal_strengths.append(cycle * x)
            x += v
    return sum(signal_strengths)


if __name__ == ""__main__"":
    with open(""input.txt"") as f:
        program = [line.strip() for line in f.readlines()]
    print(run_program(program))
",2.0
415,81,2022,10,2,part1_failed,,PHLHJGZA,,,
