,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
332,168,2021,2,2,no_error,"1975421260
",1975421260,,"
with open('input.txt') as f:
    commands = [line.strip() for line in f]

horizontal_position = 0
depth = 0
aim = 0

for command in commands:
    direction, value = command.split()
    value = int(value)

    if direction == 'forward':
        horizontal_position += value
        depth += aim * value
    elif direction == 'down':
        aim += value
    elif direction == 'up':
        aim -= value

print(horizontal_position * depth)
",0.0
335,171,2021,3,1,no_error,"3549854
",3549854,,"
with open('input.txt') as f:
    lines = f.readlines()

# Get the length of the binary numbers
num_bits = len(lines[0].strip())

# Initialize the gamma and epsilon rates
gamma_rate = 0
epsilon_rate = 0

# For each bit position
for i in range(num_bits):
    # Count the number of 1s and 0s in the current bit position
    num_ones = 0
    num_zeros = 0
    for line in lines:
        if line[i] == '1':
            num_ones += 1
        else:
            num_zeros += 1

    # Set the gamma and epsilon rates accordingly
    if num_ones > num_zeros:
        gamma_rate |= (1 << (num_bits - i - 1))
    else:
        epsilon_rate |= (1 << (num_bits - i - 1))

# Calculate the power consumption
power_consumption = gamma_rate * epsilon_rate

# Print the power consumption
print(power_consumption)
",0.0
336,172,2021,3,2,runtime_error,,3765399,"  File ""/tmp/tmpjqin8niv/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    lines = f.readlines()

# Get the length of the binary numbers
num_bits = len(lines[0].strip())

# Initialize the oxygen generator rating and CO2 scrubber rating
oxygen_rating = 0
co2_rating = 0

# For each bit position
for i in range(num_bits):
    # Count the number of 1s and 0s in the current bit position
    num_ones = 0
    num_zeros = 0
    for line in lines:
        if line[i] == '1':
            num_ones += 1
        else:
            num_zeros += 1

    # Set the oxygen generator rating and CO2 scrubber rating accordingly
    if num_ones >= num_zeros:
        oxygen_rating |= (1 << (num_bits - i - 1))
    else:
        co2_rating |= (1 << (num_bits - i - 1))

# Calculate the life support rating
life_support_rating = oxygen_rating * co2_rating

# Print the life support rating",2.0
337,173,2021,4,1,runtime_error,,49860,"  File ""/tmp/tmp4ihus2y6/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    numbers = [int(x) for x in f.readline().split(',')]
    boards = [[] for _ in range(int(f.readline()))]
    for i in range(len(boards)):
        for _ in range(5):
            boards[i].append([int(x) for x in f.readline().split()])

def check_board(board):
    for row in range(5):
        if all(board[row][col] == -1 for col in range(5)):
            return True
    for col in range(5):
        if all(board[row][col] == -1 for row in range(5)):
            return True
    return False

def calculate_score(board, number):
    score = 0
    for row in range(5):
        for col in range(5):
            if board[row][col] != -1:
                score += board[row][col]
    return score * number

for number in numbers:
    for board in boards:
        for row in range(5):",2.0
338,174,2021,4,2,part1_failed,,24628,,,
339,175,2021,5,1,wrong_output,"97560
",6710,,"
with open('input.txt') as f:
    lines = [line.strip() for line in f.readlines()]

    # Create a set of all the points that are on at least two lines
    points = set()
    for line in lines:
        x1, y1, x2, y2 = [int(x) for x in line.replace(' -> ', ',').split(',')]
        if x1 == x2:
            for y in range(min(y1, y2), max(y1, y2) + 1):
                points.add((x1, y))
        elif y1 == y2:
            for x in range(min(x1, x2), max(x1, x2) + 1):
                points.add((x, y1))

    # Print the number of points that are on at least two lines
    print(len(points))
",2.0
340,176,2021,5,2,part1_failed,,20121,,,
341,177,2021,6,1,no_error,"380243
",380243,,"
with open('input.txt') as f:
    timers = [int(x) for x in f.read().split(',')]

for _ in range(80):
    new_fish = 0
    for i, timer in enumerate(timers):
        if timer == 0:
            new_fish += 1
            timers[i] = 6
        else:
            timers[i] -= 1
    timers += [8] * new_fish

print(len(timers))
",0.0
342,178,2021,6,2,timeout_error,,1708791884591,TIMEOUT,"
with open('input.txt') as f:
    timers = [int(x) for x in f.read().split(',')]

for _ in range(256):
    new_fish = 0
    for i, timer in enumerate(timers):
        if timer == 0:
            new_fish += 1
            timers[i] = 6
        else:
            timers[i] -= 1
    timers += [8] * new_fish

print(len(timers))
",2.0
343,179,2021,7,1,no_error,"344297
",344297,,"
with open('input.txt') as f:
    positions = [int(x) for x in f.read().split(',')]

min_fuel = float('inf')
for i in range(min(positions), max(positions) + 1):
    fuel = sum(abs(x - i) for x in positions)
    if fuel < min_fuel:
        min_fuel = fuel

print(min_fuel)
",0.0
344,180,2021,7,2,no_error,"97164301
",97164301,,"
with open('input.txt') as f:
    positions = [int(x) for x in f.read().split(',')]

min_fuel = float('inf')
for i in range(min(positions), max(positions) + 1):
    fuel = sum(sum(range(1, abs(x - i) + 1)) for x in positions)
    if fuel < min_fuel:
        min_fuel = fuel

print(min_fuel)
",0.0
347,183,2021,8,1,no_error,"440
",440,,"
with open('input.txt') as f:
    count = 0
    for line in f:
        output = line.split(' | ')[1]
        for digit in output.split():
            if len(digit) in [2, 4, 3, 7]:
                count += 1
    print(count)
",0.0
348,184,2021,8,2,runtime_error,,1046281,"  File ""/tmp/tmp9acysfgu/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    total = 0
    for line in f:
        patterns, output = line.split(' | ')
        patterns = [set(pattern) for pattern in patterns.split()]
        output = [set(digit) for digit in output.split()]

        # Find the unique signal patterns for each digit
        digits = {}
        for pattern in patterns:
            if len(pattern) == 2:
                digits[1] = pattern
            elif len(pattern) == 3:
                digits[7] = pattern
            elif len(pattern) == 4:
                digits[4] = pattern
            elif len(pattern) == 7:
                digits[8] = pattern

        # Find the signal patterns for digits 2, 3, 5
        for pattern in patterns:
            if len(pattern) == 5:
                if digits[1].issubset(pattern):
                    digits[3] = pattern
                elif len(pattern.intersection(digits[4])) == 3:
                    digits[5] = pattern
                else:
                    ",2.0
349,185,2021,9,1,no_error,"462
",462,,"
with open('input.txt') as f:
    heightmap = [list(map(int, line.strip())) for line in f]

low_points = []
for i in range(len(heightmap)):
    for j in range(len(heightmap[0])):
        if all(heightmap[i][j] < heightmap[x][y] for x, y in [(i-1, j), (i+1, j), (i, j-1), (i, j+1)] if 0 <= x < len(heightmap) and 0 <= y < len(heightmap[0])):
            low_points.append((i, j))

print(sum(heightmap[i][j] + 1 for i, j in low_points))
",0.0
350,186,2021,9,2,runtime_error,,1397760,"  File ""/tmp/tmpa70lyn2j/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    heightmap = [list(map(int, line.strip())) for line in f]

low_points = []
for i in range(len(heightmap)):
    for j in range(len(heightmap[0])):
        if all(heightmap[i][j] < heightmap[x][y] for x, y in [(i-1, j), (i+1, j), (i, j-1), (i, j+1)] if 0 <= x < len(heightmap) and 0 <= y < len(heightmap[0])):
            low_points.append((i, j))

basins = []
for i, j in low_points:
    basin = set()
    stack = [(i, j)]
    while stack:
        x, y = stack.pop()
        if (x, y) not in basin and heightmap[x][y] != 9:
            basin.add((x, y))
            stack.extend([(x-1, y), (x+1, y), (x, y-",2.0
351,187,2021,10,1,runtime_error,,299793,"  File ""/tmp/tmpdxl6vwym/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_corrupted(line):
    stack = []
    for char in line:
        if char in '{[(<':
            stack.append(char)
        else:
            if not stack:
                return char
            if char == ')' and stack[-1] == '(':
                stack.pop()
            elif char == ']' and stack[-1] == '[':
                stack.pop()
            elif char == '}' and stack[-1] == '{':
                stack.pop()
            elif char == '>' and stack[-1] == '<':
                stack.pop()
            else:
                return char
    return None

def get_score(char):
    if char == ')':
        return 3
    elif char == ']':
        return 57
    elif char == '}':
        return 1197
    elif char == '>':
        return 25137
    else:
        return 0

with open('input.txt', 'r') as f:
    lines = f.readlines()

corrupted_lines = []
for line in lines",2.0
352,188,2021,10,2,part1_failed,,3654963618,,,
353,189,2021,11,1,runtime_error,,1793,"  File ""/tmp/tmpjyo206te/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def main():
    with open(""input.txt"", ""r"") as f:
        grid = [list(map(int, line.strip())) for line in f.readlines()]

    total_flashes = 0
    for _ in range(100):
        flashes = 0
        for i in range(len(grid)):
            for j in range(len(grid[0])):
                grid[i][j] += 1
                if grid[i][j] > 9:
                    flashes += 1
                    grid[i][j] = 0
                    flash(grid, i, j)
        total_flashes += flashes

    print(total_flashes)


def flash(grid, i, j):
    for di in range(-1, 2):
        for dj in range(-1, 2):
            if 0 <= i + di < len(grid) and 0 <= j + dj < len(grid[0]):
                if grid[i + di][j + dj] > 0:
                    grid[i + di][j + dj] += ",2.0
354,190,2021,11,2,part1_failed,,247,,,
355,191,2021,12,1,runtime_error,,3887,"  File ""/tmp/tmp6wfg_gi_/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def count_paths(connections):
    # Create a dictionary to store the connections
    connections_dict = {}
    for connection in connections:
        cave1, cave2 = connection.split(""-"")
        if cave1 not in connections_dict:
            connections_dict[cave1] = [cave2]
        else:
            connections_dict[cave1].append(cave2)
        if cave2 not in connections_dict:
            connections_dict[cave2] = [cave1]
        else:
            connections_dict[cave2].append(cave1)

    # Create a stack to store the current path
    stack = [""start""]

    # Create a set to store the visited small caves
    visited_small_caves = set()

    # Count the number of paths
    path_count = 0

    # While there are still paths to explore
    while stack:
        # Get the current cave
        current_cave = stack[-1]

        # If the current cave is the end cave, increment the path count
        if current_cave == ""end"":
            path_count += 1",2.0
356,192,2021,12,2,part1_failed,,104834,,,
357,193,2021,13,1,wrong_output,"90
",712,,"
with open('input.txt') as f:
    dots, folds = f.read().split('\n\n')

dots = set(tuple(map(int, dot.split(','))) for dot in dots.splitlines())
folds = [(axis, int(n)) for axis, n in (fold.split()[-1].split('=') for fold in folds.splitlines())]

for axis, n in folds:
    new_dots = set()
    for x, y in dots:
        if axis == 'x' and x > n:
            new_dots.add((2 * n - x, y))
        elif axis == 'y' and y > n:
            new_dots.add((x, 2 * n - y))
        else:
            new_dots.add((x, y))
    dots = new_dots

print(len(dots))
",2.0
358,194,2021,13,2,part1_failed,,BLHFJPJF,,,
359,195,2021,14,1,no_error,"2233
",2233,,"
from collections import Counter

with open('input.txt') as f:
    template, rules = f.read().split('\n\n')

rules = {rule.split(' -> ')[0]: rule.split(' -> ')[1] for rule in rules.split('\n')}

for _ in range(10):
    new_template = ''
    for i in range(len(template) - 1):
        new_template += template[i] + rules[template[i:i+2]]
    new_template += template[-1]
    template = new_template

counts = Counter(template)
print(max(counts.values()) - min(counts.values()))
",0.0
360,196,2021,14,2,timeout_error,,2884513602164,TIMEOUT,"
from collections import Counter

with open('input.txt') as f:
    template, rules = f.read().split('\n\n')

rules = {rule.split(' -> ')[0]: rule.split(' -> ')[1] for rule in rules.split('\n')}

for _ in range(40):
    new_template = ''
    for i in range(len(template) - 1):
        new_template += template[i] + rules[template[i:i+2]]
    new_template += template[-1]
    template = new_template

counts = Counter(template)
print(max(counts.values()) - min(counts.values()))
",2.0
361,197,2021,15,1,runtime_error,,423,"Traceback (most recent call last):
  File ""/tmp/tmpyu_oujg5/tmp.py"", line 9, in <module>
    dp[0][i] = dp[0][i-1] + cave[0][i]
IndexError: list index out of range
","
with open(""input.txt"", ""r"") as f:
    cave = [list(map(int, line.strip().split())) for line in f.readlines()]

n = len(cave)
dp = [[0] * n for _ in range(n)]

for i in range(1, n):
    dp[0][i] = dp[0][i-1] + cave[0][i]
    dp[i][0] = dp[i-1][0] + cave[i][0]

for i in range(1, n):
    for j in range(1, n):
        dp[i][j] = min(dp[i-1][j], dp[i][j-1]) + cave[i][j]

print(dp[n-1][n-1])
",2.0
362,198,2021,15,2,part1_failed,,2778,,,
363,199,2021,16,1,runtime_error,,947,"  File ""/tmp/tmpj0ozthri/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    hex_string = f.read().strip()

binary_string = bin(int(hex_string, 16))[2:]

def parse_packet(binary_string):
    version = int(binary_string[:3], 2)
    type_id = int(binary_string[3:6], 2)

    if type_id == 4:
        literal_value = ''
        while binary_string[6] == '1':
            literal_value += binary_string[7:11]
            binary_string = binary_string[11:]
        literal_value += binary_string[7:11]
        binary_string = binary_string[11:]
        return version, type_id, int(literal_value, 2)
    else:
        length_type_id = binary_string[6]
        binary_string = binary_string[7:]
        sub_packets = []
        if length_type_id == '0':
            length_of_sub_packets = int(binary_string",2.0
364,200,2021,16,2,part1_failed,,660797830937,,,
365,201,2021,17,1,runtime_error,,8646,"  File ""/tmp/tmpujsnqshj/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_input(input_str):
    match = re.match(r""target area: x=([-\d]+)..([-\d]+), y=([-\d]+)..([-\d]+)"", input_str)
    if match:
        return (int(match.group(1)), int(match.group(2))), (int(match.group(3)), int(match.group(4)))
    else:
        raise ValueError(""Invalid input format"")

def simulate_probe(velocity, target_area):
    x_range, y_range = target_area
    x, y = 0, 0
    max_y = 0
    while x <= x_range[1] and y >= y_range[0]:
        x += velocity[0]
        y += velocity[1]
        max_y = max(max_y, y)
        velocity = (velocity[0] - 1, velocity[1] - 1)
        if x in x_range and y in y_range:
            return True, max_y
    return False, max_",2.0
366,202,2021,17,2,part1_failed,,5945,,,
367,203,2021,18,1,runtime_error,,4184,"  File ""/tmp/tmpxec1tkey/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def explode(snailfish_number):
    for i, pair in enumerate(snailfish_number):
        if isinstance(pair, list) and len(pair) == 4:
            # Explode the pair
            left_number = pair[0]
            right_number = pair[1]

            # Add the left number to the first regular number to the left of the pair
            for j in range(i - 1, -1, -1):
                if isinstance(snailfish_number[j], int):
                    snailfish_number[j] += left_number
                    break

            # Add the right number to the first regular number to the right of the pair
            for j in range(i + 2, len(snailfish_number)):
                if isinstance(snailfish_number[j], int):
                    snailfish_number[j] += right_number
                    break

            # Replace the pair with 0
            snailfish_number[i] = 0

            return True

    return False


def split(snailfish_number):
    for i, number in enumerate(snailfish_number):
",2.0
368,204,2021,18,2,part1_failed,,4731,,,
369,205,2021,19,1,runtime_error,,405,"  File ""/tmp/tmphgk1_0l2/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict

def parse_input():
    scanners = defaultdict(list)
    with open(""input.txt"") as f:
        for line in f:
            line = line.strip()
            if line.startswith(""--- scanner""):
                scanner_num = int(line.split()[2])
            elif line:
                coords = [int(x) for x in line.split("","")]
                scanners[scanner_num].append(coords)
    return scanners

def find_overlaps(scanners):
    overlaps = defaultdict(set)
    for scanner_num1, beacons1 in scanners.items():
        for scanner_num2, beacons2 in scanners.items():
            if scanner_num1 == scanner_num2:
                continue
            for beacon1 in beacons1:
                for beacon2 in beacons2:
                    diff = tuple(a - b for a, b in zip(beacon1, beacon2))
                    if diff in overlaps:
                        overlaps[diff].add((scanner_num1, scanner_num2))
    return overlaps

def find_scanner_positions(overlaps",2.0
370,206,2021,19,2,part1_failed,,12306,,,
371,207,2021,20,1,runtime_error,,5682,"  File ""/tmp/tmp2arejlx0/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import numpy as np

def enhance(image, algorithm):
    # Pad the image with 2 rows and 2 columns of dark pixels
    image = np.pad(image, 2, mode='constant', constant_values='.')

    # Create a new image to store the enhanced image
    enhanced_image = np.zeros_like(image)

    # Iterate over each pixel in the image
    for i in range(1, image.shape[0] - 1):
        for j in range(1, image.shape[1] - 1):
            # Get the 3x3 square of pixels centered on the current pixel
            window = image[i-1:i+2, j-1:j+2]

            # Convert the window to a binary string
            window_binary = ''.join(['1' if pixel == '#' else '0' for pixel in window.flatten()])

            # Look up the corresponding output pixel in the algorithm
            output_pixel = algorithm[int(window_binary, 2)]

            # Set the corresponding pixel in the enhanced image
            enhanced_image[i, j] = output_",2.0
372,208,2021,20,2,part1_failed,,17628,,,
373,209,2021,21,1,runtime_error,,504972,"  File ""/tmp/tmpy20ccmp3/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import random

def roll_die():
    return random.randint(1, 100)

def move_pawn(position, roll):
    return (position + roll) % 10

def play_game(p1_start, p2_start):
    p1_score = 0
    p2_score = 0
    p1_position = p1_start
    p2_position = p2_start
    rolls = 0

    while p1_score < 1000 and p2_score < 1000:
        rolls += 3
        p1_roll = roll_die() + roll_die() + roll_die()
        p1_position = move_pawn(p1_position, p1_roll)
        p1_score += p1_position
        if p1_score >= 1000:
            break

        p2_roll = roll_die() + roll_die() + roll_die()
        p2_position = move_pawn(p2_position, p2_roll)
        p2",2.0
374,210,2021,21,2,part1_failed,,446968027750017,,,
375,211,2021,22,1,runtime_error,,600458,"  File ""/tmp/tmpo00uv1s8/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    steps = [line.strip().split() for line in f]

grid = [[[False for _ in range(-50, 51)] for _ in range(-50, 51)] for _ in range(-50, 51)]

for step in steps:
    command, x_range, y_range, z_range = step
    x_start, x_end = [int(x) for x in x_range.split('..')]
    y_start, y_end = [int(y) for y in y_range.split('..')]
    z_start, z_end = [int(z) for z in z_range.split('..')]

    for x in range(x_start, x_end + 1):
        for y in range(y_start, y_end + 1):
            for z in range(z_start, z_end + 1):
                if command == 'on':
                    grid[x][y][z] = True
                else:
                    grid[x][",2.0
376,212,2021,22,2,part1_failed,,1334275219162622,,,
377,213,2021,23,1,runtime_error,,19019,"  File ""/tmp/tmp0j8eeb7o/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict, namedtuple
from heapq import heappop, heappush

# Define the energy cost for each type of amphipod
energy_cost = {
    ""A"": 1,
    ""B"": 10,
    ""C"": 100,
    ""D"": 1000,
}

# Define the goal state for each type of amphipod
goal_state = {
    ""A"": [2, 3, 4, 5],
    ""B"": [6, 7, 8, 9],
    ""C"": [10, 11, 12, 13],
    ""D"": [14, 15, 16, 17],
}

# Define the possible moves for each type of amphipod
moves = {
    ""A"": [(0, 1), (0, -1), (1, 0), (-1, 0)],
    ""B"": [(0, 1), (0, -1), (1, 0), (-1, 0)],
    ""C"": [(0,",2.0
378,214,2021,23,2,part1_failed,,47533,,,
379,215,2021,24,1,runtime_error,,49917929934999,"  File ""/tmp/tmp3y2nzty2/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def run_monad(program, model_number):
    registers = {'w': 0, 'x': 0, 'y': 0, 'z': 0}
    for instruction in program:
        op, a, b = instruction.split()
        if op == 'inp':
            registers[a] = int(model_number[0])
            model_number = model_number[1:]
        elif op == 'add':
            registers[a] += int(b) if b.isdigit() else registers[b]
        elif op == 'mul':
            registers[a] *= int(b) if b.isdigit() else registers[b]
        elif op == 'div':
            registers[a] //= int(b) if b.isdigit() else registers[b]
        elif op == 'mod':
            registers[a] %= int(b) if b.isdigit() else registers[b]
        elif op == 'eql':
            registers[a] = 1 if registers[a] == int(b) if b.isdigit() else registers[b] else 0
    ",2.0
380,216,2021,24,2,part1_failed,,11911316711816,,,
381,217,2021,25,1,runtime_error,,489,"  File ""/tmp/tmp2evpix2_/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import copy

def move_east(grid):
    new_grid = copy.deepcopy(grid)
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            if grid[i][j] == '>':
                if grid[i][(j+1)%len(grid[0])] == '.':
                    new_grid[i][j] = '.'
                    new_grid[i][(j+1)%len(grid[0])] = '>'
    return new_grid

def move_south(grid):
    new_grid = copy.deepcopy(grid)
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            if grid[i][j] == 'v':
                if grid[(i+1)%len(grid)][j] == '.':
                    new_grid[i][j] = '.'
                    new_grid[(i+1)%len(grid)][j] = 'v'
    return new_grid

def print_grid(grid):
    for row in grid:
        print(''.join",2.0
382,218,2021,25,2,part1_failed,,,,,
383,219,2022,1,1,no_error,"70116
",70116,,"
with open('input.txt', 'r') as f:
    elves = f.read().split('\n\n')

elves = [sum(map(int, elf.split('\n'))) for elf in elves]

print(max(elves))
",0.0
384,220,2022,1,2,no_error,"206582
",206582,,"
with open('input.txt', 'r') as f:
    elves = f.read().split('\n\n')

elves = [sum(map(int, elf.split('\n'))) for elf in elves]

elves.sort(reverse=True)

print(sum(elves[:3]))
",0.0
387,223,2022,2,1,no_error,"12276
",12276,,"
with open('input.txt', 'r') as f:
    lines = f.readlines()

# Create a dictionary to store the scores for each move
scores = {
    'A X': 4,
    'A Y': 8,
    'A Z': 3,
    'B X': 1,
    'B Y': 5,
    'B Z': 9,
    'C X': 7,
    'C Y': 2,
    'C Z': 6
}

# Calculate the total score
total_score = 0
for line in lines:
    total_score += scores[line.strip()]

# Print the total score
print(total_score)
",0.0
388,224,2022,2,2,no_error,"9975
",9975,,"
with open('input.txt', 'r') as f:
    lines = f.readlines()

# Create a dictionary to store the scores for each move
scores = {
    'A X': 3,
    'A Y': 4,
    'A Z': 8,
    'B X': 1,
    'B Y': 5,
    'B Z': 9,
    'C X': 2,
    'C Y': 6,
    'C Z': 7
}

# Calculate the total score
total_score = 0
for line in lines:
    total_score += scores[line.strip()]

# Print the total score
print(total_score)
",0.0
391,227,2022,3,1,runtime_error,,8053,"Traceback (most recent call last):
  File ""/tmp/tmpt7lmnbrp/tmp.py"", line 19, in <module>
    common_item = find_common_item(rucksack)
  File ""/tmp/tmpt7lmnbrp/tmp.py"", line 12, in find_common_item
    compartment1, compartment2 = rucksack.split('\n')
ValueError: not enough values to unpack (expected 2, got 1)
","
with open('input.txt') as f:
    rucksacks = f.read().splitlines()

def get_priority(item):
    if item.islower():
        return ord(item) - ord('a') + 1
    else:
        return ord(item) - ord('A') + 27

def find_common_item(rucksack):
    compartment1, compartment2 = rucksack.split('\n')
    for item in compartment1:
        if item in compartment2:
            return item

total_priority = 0
for rucksack in rucksacks:
    common_item = find_common_item(rucksack)
    total_priority += get_priority(common_item)

print(total_priority)
",2.0
392,228,2022,3,2,part1_failed,,2425,,,
393,229,2022,4,1,no_error,"441
",441,,"
with open('input.txt') as f:
    pairs = [line.strip() for line in f]

count = 0
for pair in pairs:
    a, b = pair.split(',')
    a1, a2 = map(int, a.split('-'))
    b1, b2 = map(int, b.split('-'))
    if (a1 <= b1 and a2 >= b2) or (b1 <= a1 and b2 >= a2):
        count += 1

print(count)
",0.0
394,230,2022,4,2,no_error,"861
",861,,"
with open('input.txt') as f:
    pairs = [line.strip() for line in f]

count = 0
for pair in pairs:
    a, b = pair.split(',')
    a1, a2 = map(int, a.split('-'))
    b1, b2 = map(int, b.split('-'))
    if (a1 <= b1 and a2 >= b1) or (b1 <= a1 and b2 >= a1):
        count += 1

print(count)
",0.0
397,233,2022,5,1,runtime_error,,FCVRLMVQP,"  File ""/tmp/tmpj1sc66i5/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def parse_input(input_file):
    with open(input_file, ""r"") as f:
        lines = f.readlines()

    # Parse the initial configuration of the stacks
    stacks = [[] for _ in range(len(lines[0]) // 4)]
    for line in lines:
        if line.startswith("" 1""):
            break
        for i, crate in enumerate(line[1::4]):
            if crate != "" "":
                stacks[i].append(crate)

    # Parse the rearrangement steps
    steps = []
    for line in lines[len(stacks) + 1:]:
        _, count, _, src, _, dst = line.split()
        steps.append((int(count), int(src), int(dst)))

    return stacks, steps


def rearrange_crates(stacks, steps):
    for count, src, dst in steps:
        for _ in range(count):
            crate = stacks[src - 1].pop()
            stacks[dst - 1].append(crate)


def get_top_crates(stacks):
    return """".join(",2.0
398,234,2022,5,2,part1_failed,,RWLWGJGFD,,,
399,235,2022,6,1,no_error,"1109
",1109,,"
with open(""input.txt"", ""r"") as f:
    data = f.read()

for i in range(len(data) - 3):
    if len(set(data[i:i+4])) == 4:
        print(i + 4)
        break
",0.0
400,236,2022,6,2,no_error,"3965
",3965,,"
with open(""input.txt"", ""r"") as f:
    data = f.read()

for i in range(len(data) - 13):
    if len(set(data[i:i+14])) == 14:
        print(i + 14)
        break
",0.0
403,239,2022,7,1,runtime_error,,1443806,"  File ""/tmp/tmp8hg57e02/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt', 'r') as f:
    lines = f.readlines()

# Create a dictionary to store the directory structure
directories = {}
current_directory = '/'

# Iterate over the lines and add the files and directories to the dictionary
for line in lines:
    if line.startswith('$ cd'):
        # Change the current directory
        current_directory = line.split(' ')[2]
    elif line.startswith('$ ls'):
        # List the contents of the current directory
        for file in line.split(' ')[1:]:
            if file.startswith('dir'):
                # Add the directory to the dictionary
                directories[current_directory + '/' + file] = 0
            else:
                # Add the file to the dictionary
                directories[current_directory + '/' + file] = int(file.split(' ')[0])

# Calculate the total size of each directory
for directory in directories:
    directories[directory] = sum(directories[file] for file in directories if file.startswith(directory))

# Find the total size of all directories that have a total size of at most 100000",2.0
404,240,2022,7,2,part1_failed,,942298,,,
405,241,2022,8,1,no_error,"1807
",1807,,"
with open('input.txt') as f:
    grid = [list(map(int, line.strip())) for line in f]

visible = 0
for i in range(len(grid)):
    for j in range(len(grid[0])):
        if all(grid[k][j] < grid[i][j] for k in range(i)) or \
           all(grid[k][j] < grid[i][j] for k in range(i+1, len(grid))) or \
           all(grid[i][k] < grid[i][j] for k in range(j)) or \
           all(grid[i][k] < grid[i][j] for k in range(j+1, len(grid[0]))):
            visible += 1

print(visible)
",1.0
406,242,2022,8,2,runtime_error,,480000,"  File ""/tmp/tmpu17cs9m9/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    grid = [list(map(int, line.strip())) for line in f]

max_score = 0
for i in range(1, len(grid)-1):
    for j in range(1, len(grid[0])-1):
        score = 1
        for k in range(i-1, -1, -1):
            if grid[k][j] >= grid[i][j]:
                score += 1
                break
        for k in range(i+1, len(grid)):
            if grid[k][j] >= grid[i][j]:
                score += 1
                break
        for k in range(j-1, -1, -1):
            if grid[i][k] >= grid[i][j]:
                score += 1
                break
        for k in range(j+1, len(grid[0])):
            if grid[i][k] >= grid[i][j]:
                score += 1
                break
        max_score = max(max_score,",2.0
407,243,2022,9,1,runtime_error,,6087,"  File ""/tmp/tmpz6gyl75k/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def move_head(head, direction):
    if direction == 'U':
        head[1] += 1
    elif direction == 'D':
        head[1] -= 1
    elif direction == 'L':
        head[0] -= 1
    elif direction == 'R':
        head[0] += 1

def move_tail(head, tail):
    if abs(head[0] - tail[0]) > 1 or abs(head[1] - tail[1]) > 1:
        if head[0] == tail[0]:
            if head[1] > tail[1]:
                tail[1] += 1
            else:
                tail[1] -= 1
        elif head[1] == tail[1]:
            if head[0] > tail[0]:
                tail[0] += 1
            else:
                tail[0] -= 1
        else:
            if head[0] > tail[0]:
                tail[0] += 1
            else:
                tail[0] -= 1
            if",2.0
408,244,2022,9,2,part1_failed,,2493,,,
409,245,2022,10,1,wrong_output,"340
",15360,,"
with open('input.txt') as f:
    instructions = [line.strip() for line in f]

x = 1
cycle = 1
signal_strengths = []

for instruction in instructions:
    if instruction == 'noop':
        cycle += 1
    else:
        v = int(instruction.split()[1])
        cycle += 1
        if cycle in [20, 60, 100, 140, 180, 220]:
            signal_strengths.append(cycle * x)
        cycle += 1
        x += v

print(sum(signal_strengths))
",2.0
410,246,2022,10,2,part1_failed,,PHLHJGZA,,,
